"GEOID","STATE_FIPS_CODE","COUNTY_FIPS_CODE","COMPOUND","YEAR","State","County.Name","ANSI.class","KG_EPhigh","KG_EPlow","USPS","ANSICODE","NAME","POP10","HU10","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","density_low","density_high"
"39053",39,53,"CLOTHIANIDIN",2009,"OH","Gallia County","H1",43.7,43.7,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.09367028915611,0.09367028915611
"39053",39,53,"IMIDACLOPRID",1995,"OH","Gallia County","H1",0.5,NA,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,NA,0.00107174243885709
"39053",39,53,"IMIDACLOPRID",1996,"OH","Gallia County","H1",0.5,0.1,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.000214348487771419,0.00107174243885709
"39053",39,53,"IMIDACLOPRID",1997,"OH","Gallia County","H1",7.1,NA,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,NA,0.0152187426317707
"39053",39,53,"IMIDACLOPRID",1998,"OH","Gallia County","H1",14.3,NA,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,NA,0.0306518337513129
"39053",39,53,"IMIDACLOPRID",1999,"OH","Gallia County","H1",18.7,17.3,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.0370822883844555,0.0400831672132553
"39053",39,53,"IMIDACLOPRID",2000,"OH","Gallia County","H1",14,14,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.0300087882879986,0.0300087882879986
"39053",39,53,"IMIDACLOPRID",2001,"OH","Gallia County","H1",10.8,10.8,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.0231496366793132,0.0231496366793132
"39053",39,53,"IMIDACLOPRID",2002,"OH","Gallia County","H1",4.7,4.7,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.0100743789252567,0.0100743789252567
"39053",39,53,"IMIDACLOPRID",2003,"OH","Gallia County","H1",9.5,9.4,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.0201487578505134,0.0203631063382848
"39053",39,53,"IMIDACLOPRID",2004,"OH","Gallia County","H1",10.6,6.3,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.0135039547295994,0.0227209397037704
"39053",39,53,"IMIDACLOPRID",2005,"OH","Gallia County","H1",13.4,10.4,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.0222922427282276,0.0287226973613701
"39053",39,53,"IMIDACLOPRID",2006,"OH","Gallia County","H1",14.5,12.2,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.0261505155081131,0.0310805307268557
"39053",39,53,"IMIDACLOPRID",2007,"OH","Gallia County","H1",7.1,4.6,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.00986003043748526,0.0152187426317707
"39053",39,53,"IMIDACLOPRID",2008,"OH","Gallia County","H1",11.4,9.9,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.0212205002893705,0.0244357276059417
"39053",39,53,"IMIDACLOPRID",2009,"OH","Gallia County","H1",4.9,4.2,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.00900263648639959,0.0105030759007995
"39053",39,53,"THIAMETHOXAM",2002,"OH","Gallia County","H1",0.2,0.2,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.000428696975542838,0.000428696975542838
"39053",39,53,"THIAMETHOXAM",2003,"OH","Gallia County","H1",0.2,0.2,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.000428696975542838,0.000428696975542838
"39053",39,53,"THIAMETHOXAM",2004,"OH","Gallia County","H1",1.2,NA,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,NA,0.00257218185325703
"39053",39,53,"THIAMETHOXAM",2005,"OH","Gallia County","H1",1.3,1.3,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.00278653034102844,0.00278653034102844
"39053",39,53,"THIAMETHOXAM",2006,"OH","Gallia County","H1",5.8,4.4,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.00943133346194243,0.0124322122907423
"39053",39,53,"THIAMETHOXAM",2007,"OH","Gallia County","H1",3.7,1,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.00214348487771419,0.0079308940475425
"39053",39,53,"THIAMETHOXAM",2008,"OH","Gallia County","H1",4,3.9,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.00835959102308533,0.00857393951085675
"39053",39,53,"THIAMETHOXAM",2009,"OH","Gallia County","H1",11,10.9,"OH",1074039,"Gallia County",30934,13925,1208307512,12085419,466.53,4.666,38.817046,-82.301746,0.0233639851670846,0.0235783336548561
"39055",39,55,"ACETAMIPRID",2003,"OH","Geauga County","H1",0.8,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.00199918033606221
"39055",39,55,"ACETAMIPRID",2004,"OH","Geauga County","H1",0.3,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.00074969262602333
"39055",39,55,"ACETAMIPRID",2005,"OH","Geauga County","H1",10.8,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.0269889345368399
"39055",39,55,"ACETAMIPRID",2006,"OH","Geauga County","H1",2.6,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.0064973360922022
"39055",39,55,"ACETAMIPRID",2007,"OH","Geauga County","H1",1.5,1.5,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00374846313011665,0.00374846313011665
"39055",39,55,"ACETAMIPRID",2008,"OH","Geauga County","H1",1.4,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.00349856558810888
"39055",39,55,"ACETAMIPRID",2009,"OH","Geauga County","H1",0.7,0.7,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00174928279405444,0.00174928279405444
"39055",39,55,"CLOTHIANIDIN",2004,"OH","Geauga County","H1",9.2,9.2,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0229905738647155,0.0229905738647155
"39055",39,55,"CLOTHIANIDIN",2005,"OH","Geauga County","H1",6,6,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0149938525204666,0.0149938525204666
"39055",39,55,"CLOTHIANIDIN",2006,"OH","Geauga County","H1",17.6,17.6,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0439819673933687,0.0439819673933687
"39055",39,55,"CLOTHIANIDIN",2007,"OH","Geauga County","H1",9,9,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0224907787806999,0.0224907787806999
"39055",39,55,"CLOTHIANIDIN",2008,"OH","Geauga County","H1",11.1,11.1,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0277386271628632,0.0277386271628632
"39055",39,55,"CLOTHIANIDIN",2009,"OH","Geauga County","H1",15.1,12.2,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0304875001249488,0.0377345288431743
"39055",39,55,"IMIDACLOPRID",1995,"OH","Geauga County","H1",10,1.4,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00349856558810888,0.0249897542007777
"39055",39,55,"IMIDACLOPRID",1996,"OH","Geauga County","H1",3.7,1.4,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00349856558810888,0.00924620905428774
"39055",39,55,"IMIDACLOPRID",1997,"OH","Geauga County","H1",2.4,2.2,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00549774592417109,0.00599754100818664
"39055",39,55,"IMIDACLOPRID",1998,"OH","Geauga County","H1",4,3.6,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00899631151227996,0.00999590168031107
"39055",39,55,"IMIDACLOPRID",1999,"OH","Geauga County","H1",2.8,2.2,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00549774592417109,0.00699713117621775
"39055",39,55,"IMIDACLOPRID",2000,"OH","Geauga County","H1",6,5.4,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0134944672684199,0.0149938525204666
"39055",39,55,"IMIDACLOPRID",2001,"OH","Geauga County","H1",6.5,4.8,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0119950820163733,0.0162433402305055
"39055",39,55,"IMIDACLOPRID",2002,"OH","Geauga County","H1",5,3.6,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00899631151227996,0.0124948771003888
"39055",39,55,"IMIDACLOPRID",2003,"OH","Geauga County","H1",1.7,0.2,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.000499795084015554,0.00424825821413221
"39055",39,55,"IMIDACLOPRID",2004,"OH","Geauga County","H1",14.9,11.2,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.027988524704871,0.0372347337591587
"39055",39,55,"IMIDACLOPRID",2005,"OH","Geauga County","H1",8.1,5.2,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0129946721844044,0.0202417009026299
"39055",39,55,"IMIDACLOPRID",2006,"OH","Geauga County","H1",5.3,3.6,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00899631151227996,0.0132445697264122
"39055",39,55,"IMIDACLOPRID",2007,"OH","Geauga County","H1",4.9,4.5,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.01124538939035,0.0122449795583811
"39055",39,55,"IMIDACLOPRID",2008,"OH","Geauga County","H1",5.9,2,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00499795084015554,0.0147439549784588
"39055",39,55,"IMIDACLOPRID",2009,"OH","Geauga County","H1",13.4,1.8,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00449815575613998,0.0334862706290421
"39055",39,55,"THIACLOPRID",2004,"OH","Geauga County","H1",5.1,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.0127447746423966
"39055",39,55,"THIACLOPRID",2005,"OH","Geauga County","H1",0.2,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.000499795084015554
"39055",39,55,"THIACLOPRID",2006,"OH","Geauga County","H1",1.6,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.00399836067212443
"39055",39,55,"THIACLOPRID",2007,"OH","Geauga County","H1",6.5,6.5,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0162433402305055,0.0162433402305055
"39055",39,55,"THIACLOPRID",2008,"OH","Geauga County","H1",3.6,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.00899631151227996
"39055",39,55,"THIACLOPRID",2009,"OH","Geauga County","H1",4.5,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.01124538939035
"39055",39,55,"THIAMETHOXAM",2002,"OH","Geauga County","H1",0.7,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.00174928279405444
"39055",39,55,"THIAMETHOXAM",2003,"OH","Geauga County","H1",0.7,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.00174928279405444
"39055",39,55,"THIAMETHOXAM",2004,"OH","Geauga County","H1",3.4,NA,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,NA,0.00849651642826441
"39055",39,55,"THIAMETHOXAM",2005,"OH","Geauga County","H1",1,0.8,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00199918033606221,0.00249897542007777
"39055",39,55,"THIAMETHOXAM",2006,"OH","Geauga County","H1",1.9,1.9,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.00474805329814776,0.00474805329814776
"39055",39,55,"THIAMETHOXAM",2007,"OH","Geauga County","H1",6.4,5.9,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0147439549784588,0.0159934426884977
"39055",39,55,"THIAMETHOXAM",2008,"OH","Geauga County","H1",13.5,13.5,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0337361681710499,0.0337361681710499
"39055",39,55,"THIAMETHOXAM",2009,"OH","Geauga County","H1",27.1,27,"OH",1074040,"Geauga County",93389,36574,1036420180,21054534,400.164,8.129,41.499322,-81.173505,0.0674723363420997,0.0677222338841075
"39057",39,57,"ACETAMIPRID",2003,"OH","Greene County","H1",1.3,NA,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,NA,0.00314215343860353
"39057",39,57,"ACETAMIPRID",2004,"OH","Greene County","H1",3.3,NA,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,NA,0.00797623565183973
"39057",39,57,"ACETAMIPRID",2005,"OH","Greene County","H1",0.4,NA,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,NA,0.00096681644264724
"39057",39,57,"ACETAMIPRID",2006,"OH","Greene County","H1",1.8,NA,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,NA,0.00435067399191258
"39057",39,57,"ACETAMIPRID",2007,"OH","Greene County","H1",1.9,NA,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,NA,0.00459237810257439
"39057",39,57,"ACETAMIPRID",2008,"OH","Greene County","H1",0.9,NA,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,NA,0.00217533699595629
"39057",39,57,"ACETAMIPRID",2009,"OH","Greene County","H1",4.3,NA,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,NA,0.0103932767584578
"39057",39,57,"CLOTHIANIDIN",2004,"OH","Greene County","H1",86.8,86.8,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.209799168054451,0.209799168054451
"39057",39,57,"CLOTHIANIDIN",2005,"OH","Greene County","H1",337.9,337.9,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.816718189926256,0.816718189926256
"39057",39,57,"CLOTHIANIDIN",2006,"OH","Greene County","H1",88.8,88.8,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.214633250267687,0.214633250267687
"39057",39,57,"CLOTHIANIDIN",2007,"OH","Greene County","H1",88,88,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.212699617382393,0.212699617382393
"39057",39,57,"CLOTHIANIDIN",2008,"OH","Greene County","H1",389.7,389.7,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.941920919249074,0.941920919249074
"39057",39,57,"CLOTHIANIDIN",2009,"OH","Greene County","H1",311.7,311.7,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.753391712932862,0.753391712932862
"39057",39,57,"IMIDACLOPRID",1995,"OH","Greene County","H1",1.3,1.3,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.00314215343860353,0.00314215343860353
"39057",39,57,"IMIDACLOPRID",1996,"OH","Greene County","H1",1.6,1.6,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.00386726577058896,0.00386726577058896
"39057",39,57,"IMIDACLOPRID",1997,"OH","Greene County","H1",2,2,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.0048340822132362,0.0048340822132362
"39057",39,57,"IMIDACLOPRID",1998,"OH","Greene County","H1",1.4,1.3,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.00314215343860353,0.00338385754926534
"39057",39,57,"IMIDACLOPRID",1999,"OH","Greene County","H1",4,0.1,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.00024170411066181,0.0096681644264724
"39057",39,57,"IMIDACLOPRID",2000,"OH","Greene County","H1",1,1,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.0024170411066181,0.0024170411066181
"39057",39,57,"IMIDACLOPRID",2001,"OH","Greene County","H1",5.6,5.5,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.0132937260863996,0.0135354301970614
"39057",39,57,"IMIDACLOPRID",2002,"OH","Greene County","H1",6.2,2,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.0048340822132362,0.0149856548610322
"39057",39,57,"IMIDACLOPRID",2003,"OH","Greene County","H1",1.3,0.1,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.00024170411066181,0.00314215343860353
"39057",39,57,"IMIDACLOPRID",2004,"OH","Greene County","H1",66.1,64.7,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.156382559598191,0.159766417147456
"39057",39,57,"IMIDACLOPRID",2005,"OH","Greene County","H1",9.9,0.3,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.00072511233198543,0.0239287069555192
"39057",39,57,"IMIDACLOPRID",2006,"OH","Greene County","H1",96.9,0.1,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.00024170411066181,0.234211283231294
"39057",39,57,"IMIDACLOPRID",2007,"OH","Greene County","H1",23.4,0.6,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.00145022466397086,0.0565587618948635
"39057",39,57,"IMIDACLOPRID",2008,"OH","Greene County","H1",55.6,NA,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,NA,0.134387485527966
"39057",39,57,"IMIDACLOPRID",2009,"OH","Greene County","H1",11,9.2,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.0222367781808865,0.0265874521727991
"39057",39,57,"THIAMETHOXAM",2004,"OH","Greene County","H1",37,37,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.0894305209448697,0.0894305209448697
"39057",39,57,"THIAMETHOXAM",2005,"OH","Greene County","H1",126.3,126.3,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.305272291765866,0.305272291765866
"39057",39,57,"THIAMETHOXAM",2006,"OH","Greene County","H1",59.7,59.7,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.144297354065101,0.144297354065101
"39057",39,57,"THIAMETHOXAM",2007,"OH","Greene County","H1",524.1,524.1,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,1.26677124397855,1.26677124397855
"39057",39,57,"THIAMETHOXAM",2008,"OH","Greene County","H1",185.9,185.9,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.449327941720305,0.449327941720305
"39057",39,57,"THIAMETHOXAM",2009,"OH","Greene County","H1",158.6,147.5,"OH",1074041,"Greene County",161573,68241,1071554325,6542481,413.729,2.526,39.687479,-83.894894,0.35651356322617,0.383342719509631
"39059",39,59,"ACETAMIPRID",2004,"OH","Guernsey County","H1",0.3,NA,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,NA,0.000574433130239309
"39059",39,59,"ACETAMIPRID",2005,"OH","Guernsey County","H1",0.2,NA,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,NA,0.000382955420159539
"39059",39,59,"ACETAMIPRID",2006,"OH","Guernsey County","H1",1,NA,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,NA,0.0019147771007977
"39059",39,59,"ACETAMIPRID",2007,"OH","Guernsey County","H1",0.1,NA,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,NA,0.00019147771007977
"39059",39,59,"ACETAMIPRID",2008,"OH","Guernsey County","H1",3.5,3.5,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.00670171985279194,0.00670171985279194
"39059",39,59,"ACETAMIPRID",2009,"OH","Guernsey County","H1",1.5,1.5,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.00287216565119654,0.00287216565119654
"39059",39,59,"CLOTHIANIDIN",2004,"OH","Guernsey County","H1",1.1,1.1,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.00210625481087747,0.00210625481087747
"39059",39,59,"CLOTHIANIDIN",2005,"OH","Guernsey County","H1",45.1,45.1,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.0863564472459761,0.0863564472459761
"39059",39,59,"CLOTHIANIDIN",2006,"OH","Guernsey County","H1",15.3,15.3,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.0292960896422048,0.0292960896422048
"39059",39,59,"CLOTHIANIDIN",2007,"OH","Guernsey County","H1",17.2,17.2,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.0329341661337204,0.0329341661337204
"39059",39,59,"CLOTHIANIDIN",2008,"OH","Guernsey County","H1",7.7,7.7,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.0147437836761423,0.0147437836761423
"39059",39,59,"CLOTHIANIDIN",2009,"OH","Guernsey County","H1",8.5,8.5,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.0162756053567804,0.0162756053567804
"39059",39,59,"IMIDACLOPRID",1995,"OH","Guernsey County","H1",2.1,0.3,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.000574433130239309,0.00402103191167516
"39059",39,59,"IMIDACLOPRID",1996,"OH","Guernsey County","H1",1.8,1.8,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.00344659878143585,0.00344659878143585
"39059",39,59,"IMIDACLOPRID",1997,"OH","Guernsey County","H1",6.6,6.6,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.0126375288652648,0.0126375288652648
"39059",39,59,"IMIDACLOPRID",1998,"OH","Guernsey County","H1",1.2,0.5,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.000957388550398848,0.00229773252095724
"39059",39,59,"IMIDACLOPRID",1999,"OH","Guernsey County","H1",3.5,0.4,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.000765910840319078,0.00670171985279194
"39059",39,59,"IMIDACLOPRID",2000,"OH","Guernsey County","H1",3.2,0.9,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.00172329939071793,0.00612728672255263
"39059",39,59,"IMIDACLOPRID",2001,"OH","Guernsey County","H1",1.4,NA,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,NA,0.00268068794111677
"39059",39,59,"IMIDACLOPRID",2002,"OH","Guernsey County","H1",2.1,0.5,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.000957388550398848,0.00402103191167516
"39059",39,59,"IMIDACLOPRID",2003,"OH","Guernsey County","H1",0.9,0.9,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.00172329939071793,0.00172329939071793
"39059",39,59,"IMIDACLOPRID",2004,"OH","Guernsey County","H1",23.8,16.4,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.0314023444530822,0.0455716949989852
"39059",39,59,"IMIDACLOPRID",2005,"OH","Guernsey County","H1",4.9,1,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.0019147771007977,0.00938240779390871
"39059",39,59,"IMIDACLOPRID",2006,"OH","Guernsey County","H1",4.8,1.7,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.00325512107135608,0.00919093008382894
"39059",39,59,"IMIDACLOPRID",2007,"OH","Guernsey County","H1",1.9,0.2,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.000382955420159539,0.00363807649151562
"39059",39,59,"IMIDACLOPRID",2008,"OH","Guernsey County","H1",2.3,1.4,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.00268068794111677,0.0044039873318347
"39059",39,59,"IMIDACLOPRID",2009,"OH","Guernsey County","H1",7,0.7,"OH",1074042,"Guernsey County",40087,19193,1352631007,15666026,522.254,6.049,40.056665,-81.497875,0.00134034397055839,0.0134034397055839
