"","GEOID","reclass","YEAR","pix"
"3017","26091","5",2008,16692.8
"3018","26091","5",2009,16769.2
"3019","26091","5",2010,16845.6
"3020","26091","5",2011,16922
"3021","26091","6",1992,1572718
"3022","26091","6",1993,1572070
"3023","26091","6",1994,1571422
"3024","26091","6",1995,1570774
"3025","26091","6",1996,1570126
"3026","26091","6",1997,1569478
"3027","26091","6",1998,1568830
"3028","26091","6",1999,1568182
"3029","26091","6",2000,1567534
"3030","26091","6",2001,1566886
"3031","26091","6",2002,1566166.2
"3032","26091","6",2003,1565446.4
"3033","26091","6",2004,1564726.6
"3034","26091","6",2005,1564006.8
"3035","26091","6",2006,1563287
"3036","26091","6",2007,1562931.6
"3037","26091","6",2008,1562576.2
"3038","26091","6",2009,1562220.8
"3039","26091","6",2010,1561865.4
"3040","26091","6",2011,1561510
"3041","26091","7",1992,163437
"3042","26091","7",1993,163687.444444444
"3043","26091","7",1994,163937.888888889
"3044","26091","7",1995,164188.333333333
"3045","26091","7",1996,164438.777777778
"3046","26091","7",1997,164689.222222222
"3047","26091","7",1998,164939.666666667
"3048","26091","7",1999,165190.111111111
"3049","26091","7",2000,165440.555555556
"3050","26091","7",2001,165691
"3051","26091","7",2002,165689.8
"3052","26091","7",2003,165688.6
"3053","26091","7",2004,165687.4
"3054","26091","7",2005,165686.2
"3055","26091","7",2006,165685
"3056","26091","7",2007,165565
"3057","26091","7",2008,165445
"3058","26091","7",2009,165325
"3059","26091","7",2010,165205
"3060","26091","7",2011,165085
"3061","26115","1",1992,369954
"3062","26115","1",1993,369062.555555556
"3063","26115","1",1994,368171.111111111
"3064","26115","1",1995,367279.666666667
"3065","26115","1",1996,366388.222222222
"3066","26115","1",1997,365496.777777778
"3067","26115","1",1998,364605.333333333
"3068","26115","1",1999,363713.888888889
"3069","26115","1",2000,362822.444444444
"3070","26115","1",2001,361931
"3071","26115","1",2002,362193.8
"3072","26115","1",2003,362456.6
"3073","26115","1",2004,362719.4
"3074","26115","1",2005,362982.2
"3075","26115","1",2006,363245
"3076","26115","1",2007,363299.6
"3077","26115","1",2008,363354.2
"3078","26115","1",2009,363408.8
"3079","26115","1",2010,363463.4
"3080","26115","1",2011,363518
"3081","26115","2",1992,280384
"3082","26115","2",1993,281217.444444444
"3083","26115","2",1994,282050.888888889
"3084","26115","2",1995,282884.333333333
"3085","26115","2",1996,283717.777777778
"3086","26115","2",1997,284551.222222222
"3087","26115","2",1998,285384.666666667
"3088","26115","2",1999,286218.111111111
"3089","26115","2",2000,287051.555555556
"3090","26115","2",2001,287885
"3091","26115","2",2002,289079.6
"3092","26115","2",2003,290274.2
"3093","26115","2",2004,291468.8
"3094","26115","2",2005,292663.4
"3095","26115","2",2006,293858
"3096","26115","2",2007,295090.2
"3097","26115","2",2008,296322.4
"3098","26115","2",2009,297554.6
"3099","26115","2",2010,298786.8
"3100","26115","2",2011,300019
"3101","26115","3",1992,12242
"3102","26115","3",1993,12674.7777777778
"3103","26115","3",1994,13107.5555555556
"3104","26115","3",1995,13540.3333333333
"3105","26115","3",1996,13973.1111111111
"3106","26115","3",1997,14405.8888888889
"3107","26115","3",1998,14838.6666666667
"3108","26115","3",1999,15271.4444444444
"3109","26115","3",2000,15704.2222222222
"3110","26115","3",2001,16137
"3111","26115","3",2002,16149.6
"3112","26115","3",2003,16162.2
"3113","26115","3",2004,16174.8
"3114","26115","3",2005,16187.4
"3115","26115","3",2006,16200
"3116","26115","3",2007,16221.6
"3117","26115","3",2008,16243.2
"3118","26115","3",2009,16264.8
"3119","26115","3",2010,16286.4
"3120","26115","3",2011,16308
"3121","26115","4",1992,167790
"3122","26115","4",1993,167985.666666667
"3123","26115","4",1994,168181.333333333
"3124","26115","4",1995,168377
"3125","26115","4",1996,168572.666666667
"3126","26115","4",1997,168768.333333333
"3127","26115","4",1998,168964
"3128","26115","4",1999,169159.666666667
"3129","26115","4",2000,169355.333333333
"3130","26115","4",2001,169551
"3131","26115","4",2002,169525.8
"3132","26115","4",2003,169500.6
"3133","26115","4",2004,169475.4
"3134","26115","4",2005,169450.2
"3135","26115","4",2006,169425
"3136","26115","4",2007,169130.6
"3137","26115","4",2008,168836.2
"3138","26115","4",2009,168541.8
"3139","26115","4",2010,168247.4
"3140","26115","4",2011,167953
"3141","26115","5",1992,28313
"3142","26115","5",1993,28433
"3143","26115","5",1994,28553
"3144","26115","5",1995,28673
"3145","26115","5",1996,28793
"3146","26115","5",1997,28913
"3147","26115","5",1998,29033
"3148","26115","5",1999,29153
"3149","26115","5",2000,29273
"3150","26115","5",2001,29393
"3151","26115","5",2002,29046.6
"3152","26115","5",2003,28700.2
"3153","26115","5",2004,28353.8
"3154","26115","5",2005,28007.4
"3155","26115","5",2006,27661
"3156","26115","5",2007,27665.4
"3157","26115","5",2008,27669.8
"3158","26115","5",2009,27674.2
"3159","26115","5",2010,27678.6
"3160","26115","5",2011,27683
"3161","26115","6",1992,1026190
"3162","26115","6",1993,1025049.44444444
"3163","26115","6",1994,1023908.88888889
"3164","26115","6",1995,1022768.33333333
"3165","26115","6",1996,1021627.77777778
"3166","26115","6",1997,1020487.22222222
"3167","26115","6",1998,1019346.66666667
"3168","26115","6",1999,1018206.11111111
"3169","26115","6",2000,1017065.55555556
"3170","26115","6",2001,1015925
"3171","26115","6",2002,1014836.2
"3172","26115","6",2003,1013747.4
"3173","26115","6",2004,1012658.6
"3174","26115","6",2005,1011569.8
"3175","26115","6",2006,1010481
"3176","26115","6",2007,1009501.6
"3177","26115","6",2008,1008522.2
"3178","26115","6",2009,1007542.8
"3179","26115","6",2010,1006563.4
"3180","26115","6",2011,1005584
"3181","26115","7",1992,72029
"3182","26115","7",1993,72479.1111111111
"3183","26115","7",1994,72929.2222222222
"3184","26115","7",1995,73379.3333333333
"3185","26115","7",1996,73829.4444444444
"3186","26115","7",1997,74279.5555555556
"3187","26115","7",1998,74729.6666666667
"3188","26115","7",1999,75179.7777777778
"3189","26115","7",2000,75629.8888888889
"3190","26115","7",2001,76080
"3191","26115","7",2002,76070.4
"3192","26115","7",2003,76060.8
"3193","26115","7",2004,76051.2
"3194","26115","7",2005,76041.6
"3195","26115","7",2006,76032
"3196","26115","7",2007,75993
"3197","26115","7",2008,75954
"3198","26115","7",2009,75915
"3199","26115","7",2010,75876
"3200","26115","7",2011,75837
"3201","26115","0",1992,NA
"3202","26115","0",1993,NA
"3203","26115","0",1994,NA
"3204","26115","0",1995,NA
"3205","26115","0",1996,NA
"3206","26115","0",1997,NA
"3207","26115","0",1998,NA
"3208","26115","0",1999,NA
"3209","26115","0",2000,NA
"3210","26115","0",2001,28
"3211","26115","0",2002,28
"3212","26115","0",2003,28
"3213","26115","0",2004,28
"3214","26115","0",2005,28
"3215","26115","0",2006,28
"3216","26115","0",2007,28
"3217","26115","0",2008,28
"3218","26115","0",2009,28
"3219","26115","0",2010,28
"3220","26115","0",2011,28
"3221","39001","1",1992,8007
"3222","39001","1",1993,7995.55555555556
"3223","39001","1",1994,7984.11111111111
"3224","39001","1",1995,7972.66666666667
"3225","39001","1",1996,7961.22222222222
"3226","39001","1",1997,7949.77777777778
"3227","39001","1",1998,7938.33333333333
"3228","39001","1",1999,7926.88888888889
"3229","39001","1",2000,7915.44444444444
"3230","39001","1",2001,7904
"3231","39001","1",2002,7908.8
"3232","39001","1",2003,7913.6
"3233","39001","1",2004,7918.4
"3234","39001","1",2005,7923.2
"3235","39001","1",2006,7928
"3236","39001","1",2007,7936.4
"3237","39001","1",2008,7944.8
"3238","39001","1",2009,7953.2
"3239","39001","1",2010,7961.6
"3240","39001","1",2011,7970
"3241","39001","2",1992,80212
"3242","39001","2",1993,80361
"3243","39001","2",1994,80510
"3244","39001","2",1995,80659
"3245","39001","2",1996,80808
"3246","39001","2",1997,80957
"3247","39001","2",1998,81106
"3248","39001","2",1999,81255
"3249","39001","2",2000,81404
"3250","39001","2",2001,81553
"3251","39001","2",2002,81661.8
"3252","39001","2",2003,81770.6
"3253","39001","2",2004,81879.4
"3254","39001","2",2005,81988.2
"3255","39001","2",2006,82097
"3256","39001","2",2007,82097.8
"3257","39001","2",2008,82098.6
"3258","39001","2",2009,82099.4
"3259","39001","2",2010,82100.2
"3260","39001","2",2011,82101
"3261","39001","3",1992,3905
"3262","39001","3",1993,4009.55555555556
"3263","39001","3",1994,4114.11111111111
"3264","39001","3",1995,4218.66666666667
"3265","39001","3",1996,4323.22222222222
"3266","39001","3",1997,4427.77777777778
"3267","39001","3",1998,4532.33333333333
"3268","39001","3",1999,4636.88888888889
"3269","39001","3",2000,4741.44444444444
"3270","39001","3",2001,4846
"3271","39001","3",2002,4891.8
"3272","39001","3",2003,4937.6
"3273","39001","3",2004,4983.4
"3274","39001","3",2005,5029.2
"3275","39001","3",2006,5075
"3276","39001","3",2007,5081
"3277","39001","3",2008,5087
"3278","39001","3",2009,5093
"3279","39001","3",2010,5099
"3280","39001","3",2011,5105
"3281","39001","4",1992,1017259
"3282","39001","4",1993,1017122.11111111
"3283","39001","4",1994,1016985.22222222
"3284","39001","4",1995,1016848.33333333
"3285","39001","4",1996,1016711.44444444
"3286","39001","4",1997,1016574.55555556
"3287","39001","4",1998,1016437.66666667
"3288","39001","4",1999,1016300.77777778
"3289","39001","4",2000,1016163.88888889
"3290","39001","4",2001,1016027
"3291","39001","4",2002,1015600.8
"3292","39001","4",2003,1015174.6
"3293","39001","4",2004,1014748.4
"3294","39001","4",2005,1014322.2
"3295","39001","4",2006,1013896
"3296","39001","4",2007,1012982.8
"3297","39001","4",2008,1012069.6
"3298","39001","4",2009,1011156.4
"3299","39001","4",2010,1010243.2
"3300","39001","4",2011,1009330
"3301","39001","5",1992,76136
"3302","39001","5",1993,76870.3333333333
"3303","39001","5",1994,77604.6666666667
"3304","39001","5",1995,78339
"3305","39001","5",1996,79073.3333333333
"3306","39001","5",1997,79807.6666666667
"3307","39001","5",1998,80542
"3308","39001","5",1999,81276.3333333333
"3309","39001","5",2000,82010.6666666667
"3310","39001","5",2001,82745
"3311","39001","5",2002,82662.6
"3312","39001","5",2003,82580.2
"3313","39001","5",2004,82497.8
"3314","39001","5",2005,82415.4
"3315","39001","5",2006,82333
"3316","39001","5",2007,82864
"3317","39001","5",2008,83395
"3318","39001","5",2009,83926
"3319","39001","5",2010,84457
"3320","39001","5",2011,84988
"3321","39001","6",1992,500866
"3322","39001","6",1993,500023
"3323","39001","6",1994,499180
"3324","39001","6",1995,498337
"3325","39001","6",1996,497494
"3326","39001","6",1997,496651
"3327","39001","6",1998,495808
"3328","39001","6",1999,494965
"3329","39001","6",2000,494122
"3330","39001","6",2001,493279
"3331","39001","6",2002,493628.2
"3332","39001","6",2003,493977.4
"3333","39001","6",2004,494326.6
"3334","39001","6",2005,494675.8
"3335","39001","6",2006,495025
"3336","39001","6",2007,495381.8
"3337","39001","6",2008,495738.6
"3338","39001","6",2009,496095.4
"3339","39001","6",2010,496452.2
"3340","39001","6",2011,496809
"3341","39001","7",1992,702
"3342","39001","7",1993,705.444444444444
"3343","39001","7",1994,708.888888888889
"3344","39001","7",1995,712.333333333333
"3345","39001","7",1996,715.777777777778
"3346","39001","7",1997,719.222222222222
"3347","39001","7",1998,722.666666666667
"3348","39001","7",1999,726.111111111111
"3349","39001","7",2000,729.555555555556
"3350","39001","7",2001,733
"3351","39001","7",2002,733
"3352","39001","7",2003,733
"3353","39001","7",2004,733
"3354","39001","7",2005,733
"3355","39001","7",2006,733
"3356","39001","7",2007,743.2
"3357","39001","7",2008,753.4
"3358","39001","7",2009,763.6
"3359","39001","7",2010,773.8
"3360","39001","7",2011,784
"3361","39003","1",1992,9085
"3362","39003","1",1993,9148.55555555555
"3363","39003","1",1994,9212.11111111111
"3364","39003","1",1995,9275.66666666667
"3365","39003","1",1996,9339.22222222222
"3366","39003","1",1997,9402.77777777778
"3367","39003","1",1998,9466.33333333333
"3368","39003","1",1999,9529.88888888889
"3369","39003","1",2000,9593.44444444445
"3370","39003","1",2001,9657
"3371","39003","1",2002,9679.4
"3372","39003","1",2003,9701.8
"3373","39003","1",2004,9724.2
"3374","39003","1",2005,9746.6
"3375","39003","1",2006,9769
"3376","39003","1",2007,9772.4
"3377","39003","1",2008,9775.8
"3378","39003","1",2009,9779.2
"3379","39003","1",2010,9782.6
"3380","39003","1",2011,9786
"3381","39003","2",1992,203986
"3382","39003","2",1993,204591.444444444
"3383","39003","2",1994,205196.888888889
"3384","39003","2",1995,205802.333333333
"3385","39003","2",1996,206407.777777778
"3386","39003","2",1997,207013.222222222
"3387","39003","2",1998,207618.666666667
"3388","39003","2",1999,208224.111111111
"3389","39003","2",2000,208829.555555556
"3390","39003","2",2001,209435
"3391","39003","2",2002,209958
"3392","39003","2",2003,210481
"3393","39003","2",2004,211004
"3394","39003","2",2005,211527
"3395","39003","2",2006,212050
"3396","39003","2",2007,212785.4
"3397","39003","2",2008,213520.8
"3398","39003","2",2009,214256.2
"3399","39003","2",2010,214991.6
"3400","39003","2",2011,215727
"3401","39003","3",1992,325
"3402","39003","3",1993,331.333333333333
"3403","39003","3",1994,337.666666666667
"3404","39003","3",1995,344
"3405","39003","3",1996,350.333333333333
"3406","39003","3",1997,356.666666666667
"3407","39003","3",1998,363
"3408","39003","3",1999,369.333333333333
"3409","39003","3",2000,375.666666666667
"3410","39003","3",2001,382
"3411","39003","3",2002,399.2
"3412","39003","3",2003,416.4
"3413","39003","3",2004,433.6
"3414","39003","3",2005,450.8
"3415","39003","3",2006,468
"3416","39003","3",2007,465.4
"3417","39003","3",2008,462.8
"3418","39003","3",2009,460.2
"3419","39003","3",2010,457.6
"3420","39003","3",2011,455
"3421","39003","4",1992,88399
"3422","39003","4",1993,88384.4444444444
"3423","39003","4",1994,88369.8888888889
"3424","39003","4",1995,88355.3333333333
"3425","39003","4",1996,88340.7777777778
"3426","39003","4",1997,88326.2222222222
"3427","39003","4",1998,88311.6666666667
"3428","39003","4",1999,88297.1111111111
"3429","39003","4",2000,88282.5555555556
"3430","39003","4",2001,88268
"3431","39003","4",2002,88230.4
"3432","39003","4",2003,88192.8
"3433","39003","4",2004,88155.2
"3434","39003","4",2005,88117.6
"3435","39003","4",2006,88080
"3436","39003","4",2007,87937.2
"3437","39003","4",2008,87794.4
"3438","39003","4",2009,87651.6
"3439","39003","4",2010,87508.8
"3440","39003","4",2011,87366
"3441","39003","5",1992,20827
"3442","39003","5",1993,20854.4444444444
"3443","39003","5",1994,20881.8888888889
"3444","39003","5",1995,20909.3333333333
"3445","39003","5",1996,20936.7777777778
"3446","39003","5",1997,20964.2222222222
"3447","39003","5",1998,20991.6666666667
"3448","39003","5",1999,21019.1111111111
"3449","39003","5",2000,21046.5555555556
"3450","39003","5",2001,21074
"3451","39003","5",2002,21059.6
"3452","39003","5",2003,21045.2
"3453","39003","5",2004,21030.8
"3454","39003","5",2005,21016.4
"3455","39003","5",2006,21002
"3456","39003","5",2007,21023
"3457","39003","5",2008,21044
"3458","39003","5",2009,21065
"3459","39003","5",2010,21086
"3460","39003","5",2011,21107
"3461","39003","6",1992,844685
"3462","39003","6",1993,843992.777777778
"3463","39003","6",1994,843300.555555556
"3464","39003","6",1995,842608.333333333
"3465","39003","6",1996,841916.111111111
"3466","39003","6",1997,841223.888888889
"3467","39003","6",1998,840531.666666667
"3468","39003","6",1999,839839.444444444
"3469","39003","6",2000,839147.222222222
"3470","39003","6",2001,838455
"3471","39003","6",2002,837947.4
"3472","39003","6",2003,837439.8
"3473","39003","6",2004,836932.2
"3474","39003","6",2005,836424.6
"3475","39003","6",2006,835917
"3476","39003","6",2007,835305.2
"3477","39003","6",2008,834693.4
"3478","39003","6",2009,834081.6
"3479","39003","6",2010,833469.8
"3480","39003","6",2011,832858
"3481","39003","7",1992,3499
"3482","39003","7",1993,3503
"3483","39003","7",1994,3507
"3484","39003","7",1995,3511
"3485","39003","7",1996,3515
"3486","39003","7",1997,3519
"3487","39003","7",1998,3523
"3488","39003","7",1999,3527
"3489","39003","7",2000,3531
"3490","39003","7",2001,3535
"3491","39003","7",2002,3532
"3492","39003","7",2003,3529
"3493","39003","7",2004,3526
"3494","39003","7",2005,3523
"3495","39003","7",2006,3520
"3496","39003","7",2007,3517.4
"3497","39003","7",2008,3514.8
"3498","39003","7",2009,3512.2
"3499","39003","7",2010,3509.6
"3500","39003","7",2011,3507
"3501","39005","1",1992,10177
"3502","39005","1",1993,10181.4444444444
"3503","39005","1",1994,10185.8888888889
"3504","39005","1",1995,10190.3333333333
"3505","39005","1",1996,10194.7777777778
"3506","39005","1",1997,10199.2222222222
"3507","39005","1",1998,10203.6666666667
"3508","39005","1",1999,10208.1111111111
"3509","39005","1",2000,10212.5555555556
"3510","39005","1",2001,10217
"3511","39005","1",2002,10228.8
"3512","39005","1",2003,10240.6
"3513","39005","1",2004,10252.4
"3514","39005","1",2005,10264.2
"3515","39005","1",2006,10276
"3516","39005","1",2007,10285
"3517","39005","1",2008,10294
"3518","39005","1",2009,10303
"3519","39005","1",2010,10312
"3520","39005","1",2011,10321
"3521","39005","2",1992,108014
"3522","39005","2",1993,108122.888888889
"3523","39005","2",1994,108231.777777778
"3524","39005","2",1995,108340.666666667
"3525","39005","2",1996,108449.555555556
"3526","39005","2",1997,108558.444444444
"3527","39005","2",1998,108667.333333333
"3528","39005","2",1999,108776.222222222
"3529","39005","2",2000,108885.111111111
"3530","39005","2",2001,108994
"3531","39005","2",2002,109081
"3532","39005","2",2003,109168
"3533","39005","2",2004,109255
"3534","39005","2",2005,109342
"3535","39005","2",2006,109429
"3536","39005","2",2007,109643.8
"3537","39005","2",2008,109858.6
"3538","39005","2",2009,110073.4
"3539","39005","2",2010,110288.2
"3540","39005","2",2011,110503
"3541","39005","3",1992,105
"3542","39005","3",1993,96.5555555555556
"3543","39005","3",1994,88.1111111111111
"3544","39005","3",1995,79.6666666666667
"3545","39005","3",1996,71.2222222222222
"3546","39005","3",1997,62.7777777777778
"3547","39005","3",1998,54.3333333333333
"3548","39005","3",1999,45.8888888888889
"3549","39005","3",2000,37.4444444444444
"3550","39005","3",2001,29
"3551","39005","3",2002,29
"3552","39005","3",2003,29
"3553","39005","3",2004,29
"3554","39005","3",2005,29
"3555","39005","3",2006,29
"3556","39005","3",2007,34
"3557","39005","3",2008,39
"3558","39005","3",2009,44
"3559","39005","3",2010,49
"3560","39005","3",2011,54
"3561","39005","4",1992,406738
"3562","39005","4",1993,407248.555555556
"3563","39005","4",1994,407759.111111111
"3564","39005","4",1995,408269.666666667
"3565","39005","4",1996,408780.222222222
"3566","39005","4",1997,409290.777777778
"3567","39005","4",1998,409801.333333333
"3568","39005","4",1999,410311.888888889
"3569","39005","4",2000,410822.444444444
"3570","39005","4",2001,411333
"3571","39005","4",2002,411169.2
"3572","39005","4",2003,411005.4
"3573","39005","4",2004,410841.6
"3574","39005","4",2005,410677.8
"3575","39005","4",2006,410514
"3576","39005","4",2007,410187.6
"3577","39005","4",2008,409861.2
"3578","39005","4",2009,409534.8
"3579","39005","4",2010,409208.4
"3580","39005","4",2011,408882
"3581","39005","5",1992,9871
"3582","39005","5",1993,9897.77777777778
"3583","39005","5",1994,9924.55555555555
"3584","39005","5",1995,9951.33333333333
"3585","39005","5",1996,9978.11111111111
"3586","39005","5",1997,10004.8888888889
"3587","39005","5",1998,10031.6666666667
"3588","39005","5",1999,10058.4444444444
"3589","39005","5",2000,10085.2222222222
"3590","39005","5",2001,10112
"3591","39005","5",2002,10123.4
"3592","39005","5",2003,10134.8
"3593","39005","5",2004,10146.2
"3594","39005","5",2005,10157.6
"3595","39005","5",2006,10169
"3596","39005","5",2007,10231
"3597","39005","5",2008,10293
"3598","39005","5",2009,10355
"3599","39005","5",2010,10417
"3600","39005","5",2011,10479
"3601","39005","6",1992,680984
"3602","39005","6",1993,680316.444444444
"3603","39005","6",1994,679648.888888889
"3604","39005","6",1995,678981.333333333
"3605","39005","6",1996,678313.777777778
"3606","39005","6",1997,677646.222222222
"3607","39005","6",1998,676978.666666667
"3608","39005","6",1999,676311.111111111
"3609","39005","6",2000,675643.555555556
"3610","39005","6",2001,674976
"3611","39005","6",2002,675020.8
"3612","39005","6",2003,675065.6
"3613","39005","6",2004,675110.4
"3614","39005","6",2005,675155.2
"3615","39005","6",2006,675200
"3616","39005","6",2007,675211
"3617","39005","6",2008,675222
"3618","39005","6",2009,675233
"3619","39005","6",2010,675244
"3620","39005","6",2011,675255
"3621","39005","7",1992,12330
"3622","39005","7",1993,12355.3333333333
"3623","39005","7",1994,12380.6666666667
"3624","39005","7",1995,12406
"3625","39005","7",1996,12431.3333333333
"3626","39005","7",1997,12456.6666666667
"3627","39005","7",1998,12482
"3628","39005","7",1999,12507.3333333333
"3629","39005","7",2000,12532.6666666667
"3630","39005","7",2001,12558
"3631","39005","7",2002,12566.8
"3632","39005","7",2003,12575.6
"3633","39005","7",2004,12584.4
"3634","39005","7",2005,12593.2
"3635","39005","7",2006,12602
"3636","39005","7",2007,12626.6
"3637","39005","7",2008,12651.2
"3638","39005","7",2009,12675.8
"3639","39005","7",2010,12700.4
"3640","39005","7",2011,12725
"3641","39007","1",1992,1905518
"3642","39007","1",1993,1906253.11111111
"3643","39007","1",1994,1906988.22222222
"3644","39007","1",1995,1907723.33333333
"3645","39007","1",1996,1908458.44444444
"3646","39007","1",1997,1909193.55555556
"3647","39007","1",1998,1909928.66666667
"3648","39007","1",1999,1910663.77777778
"3649","39007","1",2000,1911398.88888889
"3650","39007","1",2001,1912134
"3651","39007","1",2002,1912181.2
"3652","39007","1",2003,1912228.4
"3653","39007","1",2004,1912275.6
"3654","39007","1",2005,1912322.8
"3655","39007","1",2006,1912370
"3656","39007","1",2007,1912336.6
"3657","39007","1",2008,1912303.2
"3658","39007","1",2009,1912269.8
"3659","39007","1",2010,1912236.4
"3660","39007","1",2011,1912203
"3661","39007","2",1992,206326
"3662","39007","2",1993,207506.333333333
"3663","39007","2",1994,208686.666666667
"3664","39007","2",1995,209867
"3665","39007","2",1996,211047.333333333
"3666","39007","2",1997,212227.666666667
"3667","39007","2",1998,213408
"3668","39007","2",1999,214588.333333333
"3669","39007","2",2000,215768.666666667
"3670","39007","2",2001,216949
"3671","39007","2",2002,217665.4
"3672","39007","2",2003,218381.8
"3673","39007","2",2004,219098.2
"3674","39007","2",2005,219814.6
"3675","39007","2",2006,220531
"3676","39007","2",2007,220971
"3677","39007","2",2008,221411
"3678","39007","2",2009,221851
"3679","39007","2",2010,222291
"3680","39007","2",2011,222731
"3681","39007","3",1992,2594
"3682","39007","3",1993,2633.22222222222
"3683","39007","3",1994,2672.44444444444
"3684","39007","3",1995,2711.66666666667
"3685","39007","3",1996,2750.88888888889
"3686","39007","3",1997,2790.11111111111
"3687","39007","3",1998,2829.33333333333
"3688","39007","3",1999,2868.55555555556
"3689","39007","3",2000,2907.77777777778
"3690","39007","3",2001,2947
"3691","39007","3",2002,3037.6
"3692","39007","3",2003,3128.2
"3693","39007","3",2004,3218.8
"3694","39007","3",2005,3309.4
"3695","39007","3",2006,3400
"3696","39007","3",2007,3344.6
"3697","39007","3",2008,3289.2
"3698","39007","3",2009,3233.8
"3699","39007","3",2010,3178.4
"3700","39007","3",2011,3123
"3701","39007","4",1992,909030
"3702","39007","4",1993,905096.888888889
"3703","39007","4",1994,901163.777777778
"3704","39007","4",1995,897230.666666667
"3705","39007","4",1996,893297.555555556
"3706","39007","4",1997,889364.444444444
"3707","39007","4",1998,885431.333333333
"3708","39007","4",1999,881498.222222222
"3709","39007","4",2000,877565.111111111
"3710","39007","4",2001,873632
"3711","39007","4",2002,872469.6
"3712","39007","4",2003,871307.2
"3713","39007","4",2004,870144.8
"3714","39007","4",2005,868982.4
"3715","39007","4",2006,867820
"3716","39007","4",2007,863426.6
"3717","39007","4",2008,859033.2
"3718","39007","4",2009,854639.8
"3719","39007","4",2010,850246.4
"3720","39007","4",2011,845853
"3721","39007","5",1992,92478
"3722","39007","5",1993,94734
"3723","39007","5",1994,96990
"3724","39007","5",1995,99246
"3725","39007","5",1996,101502
"3726","39007","5",1997,103758
"3727","39007","5",1998,106014
"3728","39007","5",1999,108270
"3729","39007","5",2000,110526
"3730","39007","5",2001,112782
"3731","39007","5",2002,113352
"3732","39007","5",2003,113922
"3733","39007","5",2004,114492
"3734","39007","5",2005,115062
"3735","39007","5",2006,115632
"3736","39007","5",2007,119393.2
"3737","39007","5",2008,123154.4
"3738","39007","5",2009,126915.6
"3739","39007","5",2010,130676.8
"3740","39007","5",2011,134438
"3741","39007","6",1992,708500
"3742","39007","6",1993,707662.555555556
"3743","39007","6",1994,706825.111111111
"3744","39007","6",1995,705987.666666667
"3745","39007","6",1996,705150.222222222
"3746","39007","6",1997,704312.777777778
"3747","39007","6",1998,703475.333333333
"3748","39007","6",1999,702637.888888889
"3749","39007","6",2000,701800.444444444
"3750","39007","6",2001,700963
"3751","39007","6",2002,700515.6
"3752","39007","6",2003,700068.2
"3753","39007","6",2004,699620.8
"3754","39007","6",2005,699173.4
"3755","39007","6",2006,698726
"3756","39007","6",2007,698832.4
"3757","39007","6",2008,698938.8
"3758","39007","6",2009,699045.2
"3759","39007","6",2010,699151.6
"3760","39007","6",2011,699258
"3761","39007","7",1992,93885
"3762","39007","7",1993,94444.8888888889
"3763","39007","7",1994,95004.7777777778
"3764","39007","7",1995,95564.6666666667
"3765","39007","7",1996,96124.5555555556
"3766","39007","7",1997,96684.4444444444
"3767","39007","7",1998,97244.3333333333
"3768","39007","7",1999,97804.2222222222
"3769","39007","7",2000,98364.1111111111
"3770","39007","7",2001,98924
"3771","39007","7",2002,99109.6
"3772","39007","7",2003,99295.2
"3773","39007","7",2004,99480.8
"3774","39007","7",2005,99666.4
"3775","39007","7",2006,99852
"3776","39007","7",2007,100026.6
"3777","39007","7",2008,100201.2
"3778","39007","7",2009,100375.8
"3779","39007","7",2010,100550.4
"3780","39007","7",2011,100725
"3781","39007","0",1992,NA
"3782","39007","0",1993,NA
"3783","39007","0",1994,NA
"3784","39007","0",1995,NA
"3785","39007","0",1996,NA
"3786","39007","0",1997,NA
"3787","39007","0",1998,NA
"3788","39007","0",1999,NA
"3789","39007","0",2000,NA
"3790","39007","0",2001,18158
"3791","39007","0",2002,18158
"3792","39007","0",2003,18158
"3793","39007","0",2004,18158
"3794","39007","0",2005,18158
"3795","39007","0",2006,18158
"3796","39007","0",2007,18158
"3797","39007","0",2008,18158
"3798","39007","0",2009,18158
"3799","39007","0",2010,18158
"3800","39007","0",2011,18158
"3801","39009","1",1992,8431
"3802","39009","1",1993,8534.77777777778
"3803","39009","1",1994,8638.55555555555
"3804","39009","1",1995,8742.33333333333
"3805","39009","1",1996,8846.11111111111
"3806","39009","1",1997,8949.88888888889
"3807","39009","1",1998,9053.66666666667
"3808","39009","1",1999,9157.44444444445
"3809","39009","1",2000,9261.22222222222
"3810","39009","1",2001,9365
"3811","39009","1",2002,9365
"3812","39009","1",2003,9365
"3813","39009","1",2004,9365
"3814","39009","1",2005,9365
"3815","39009","1",2006,9365
"3816","39009","1",2007,9364.4
"3817","39009","1",2008,9363.8
"3818","39009","1",2009,9363.2
"3819","39009","1",2010,9362.6
"3820","39009","1",2011,9362
"3821","39009","2",1992,117072
"3822","39009","2",1993,117593.444444444
"3823","39009","2",1994,118114.888888889
"3824","39009","2",1995,118636.333333333
"3825","39009","2",1996,119157.777777778
"3826","39009","2",1997,119679.222222222
"3827","39009","2",1998,120200.666666667
"3828","39009","2",1999,120722.111111111
"3829","39009","2",2000,121243.555555556
"3830","39009","2",2001,121765
"3831","39009","2",2002,122120.4
"3832","39009","2",2003,122475.8
"3833","39009","2",2004,122831.2
"3834","39009","2",2005,123186.6
"3835","39009","2",2006,123542
"3836","39009","2",2007,123905
"3837","39009","2",2008,124268
"3838","39009","2",2009,124631
