"GEOID","YEAR","pix","MOAuse","high_kg_km2ag"
"39033",2001,922903,"her_B",1.2579870257221
"39033",2001,922903,"her_A",0.97759160195841
"39033",2001,922903,"ins_10",0.000842751380998629
"39033",2001,922903,"her_F",1.65877550391416
"39033",2001,922903,"fun_D",0.000722358326570253
"39033",2001,922903,"her_P",0.106427460114684
"39033",2001,922903,"fun_U",0.00457493606827827
"39033",2001,922903,"ins_2",0.0969164088148423
"39033",2001,922903,"fun_G",0.105584708733685
"39033",2001,922903,"her_H",0.208761556378803
"39033",2001,922903,"her_G",50.2786677834326
"39033",2001,922903,"ins_4",0.000963144435427005
"39033",2001,922903,"ins_22",0.000601965272141878
"39033",2001,922903,"fun_E",0.000601965272141878
"39033",2001,922903,"fun_A",0.000481572217713502
"39033",2001,922903,"ins_18",0.00638083188470391
"39033",2001,922903,"her_D",0.55585473229581
"39033",2001,922903,"ins_21",0.000722358326570253
"39033",2002,922417.6,"her_O",11.3577142885777
"39033",2002,922417.6,"ins_1",4.77669887381931
"39033",2002,922417.6,"her_K",58.1663518417978
"39033",2002,922417.6,"her_E",0.939680441676067
"39033",2002,922417.6,"her_C",53.83377574563
"39033",2002,922417.6,"fun_C",0.00397506147613257
"39033",2002,922417.6,"ins_11",0.00192730253388246
"39033",2002,922417.6,"fun_B",0.0316800354006929
"39033",2002,922417.6,"her_N",9.79117869775637
"39033",2002,922417.6,"ins_3",0.306200190070576
"39033",2002,922417.6,"fun_M",16.4438656754935
"39033",2002,922417.6,"her_B",1.45908847455739
"39033",2002,922417.6,"her_A",0.529767284000941
"39033",2002,922417.6,"ins_10",0.00180684612551481
"39033",2002,922417.6,"her_F",0.472430033617938
"39033",2002,922417.6,"fun_D",0.000722738450205923
"39033",2002,922417.6,"her_P",4.99255675761415
"39033",2002,922417.6,"her_D",1.45246337209717
"39033",2002,922417.6,"fun_U",0.012888835695339
"39033",2002,922417.6,"ins_2",0.198753073806629
"39033",2002,922417.6,"fun_G",0.0778148398055043
"39033",2002,922417.6,"ins_12",0.000120456408367654
"39033",2002,922417.6,"fun_E",0.000843194858573576
"39033",2002,922417.6,"her_H",0.334025620403504
"39033",2002,922417.6,"her_G",55.455239458667
"39033",2002,922417.6,"ins_4",0.00385460506776492
"39033",2002,922417.6,"ins_22",0.000843194858573576
"39033",2002,922417.6,"fun_A",0.0015659333087795
"39033",2002,922417.6,"ins_18",0.00325232302592665
"39033",2003,921932.2,"her_O",10.447020338854
"39033",2003,921932.2,"ins_6",0.000241039658038001
"39033",2003,921932.2,"ins_1",3.74623836522662
"39033",2003,921932.2,"ins_4",0.00120519829019001
"39033",2003,921932.2,"her_K",54.6332052520902
"39033",2003,921932.2,"her_E",0.794948792209328
"39033",2003,921932.2,"her_C",54.6516447859302
"39033",2003,921932.2,"fun_C",0.00626703110898803
"39033",2003,921932.2,"ins_11",0.000241039658038001
"39033",2003,921932.2,"fun_B",0.0104852251246531
"39033",2003,921932.2,"her_N",4.92504281286146
"39033",2003,921932.2,"ins_U",0.00192831726430401
"39033",2003,921932.2,"ins_3",0.348784385180988
"39033",2003,921932.2,"fun_M",0.719623899072453
"39033",2003,921932.2,"her_B",1.02803414153208
"39033",2003,921932.2,"her_A",0.684552628827924
"39033",2003,921932.2,"ins_10",0.000482079316076003
"39033",2003,921932.2,"her_F",1.36223562740176
"39033",2003,921932.2,"fun_D",0.00277195606743701
"39033",2003,921932.2,"her_P",0.0431460987888022
"39033",2003,921932.2,"fun_U",0.0115699035858241
"39033",2003,921932.2,"ins_2",0.0691783818569064
"39033",2003,921932.2,"fun_G",0.10858836594612
"39033",2003,921932.2,"fun_E",0.000120519829019001
"39033",2003,921932.2,"her_H",0.0298889175967122
"39033",2003,921932.2,"her_G",61.4322108863681
"39033",2003,921932.2,"ins_22",0.000241039658038001
"39033",2003,921932.2,"fun_A",0.000241039658038001
"39033",2003,921932.2,"ins_18",0.00168727760626601
"39033",2003,921932.2,"her_D",0.856172865350981
"39033",2003,921932.2,"her_Z",0.969220464970803
"39033",2003,921932.2,"ins_21",0.00253091640939901
"39033",2004,921446.8,"her_O",5.88591284440464
"39033",2004,921446.8,"ins_1",3.15228905962522
"39033",2004,921446.8,"ins_4",0.221873302337633
"39033",2004,921446.8,"her_K",50.1079148332576
"39033",2004,921446.8,"her_E",0.871576211574137
"39033",2004,921446.8,"her_C",52.3830808487503
"39033",2004,921446.8,"fun_C",0.0532978258876271
"39033",2004,921446.8,"ins_11",0.000120583316487844
"39033",2004,921446.8,"fun_B",0.0172434142577617
"39033",2004,921446.8,"her_N",0.0617386580417761
"39033",2004,921446.8,"ins_3",0.379596280303733
"39033",2004,921446.8,"fun_M",1.02531994009614
"39033",2004,921446.8,"her_B",0.96309894878841
"39033",2004,921446.8,"her_A",0.438199772116825
"39033",2004,921446.8,"ins_10",0.00060291658243922
"39033",2004,921446.8,"her_F",0.741225646450777
"39033",2004,921446.8,"fun_U",0.0186904140556158
"39033",2004,921446.8,"fun_D",0.00180874974731766
"39033",2004,921446.8,"her_L",0.0437717438850874
"39033",2004,921446.8,"her_P",0.0230314134491782
"39033",2004,921446.8,"fun_F",0.000361749949463532
"39033",2004,921446.8,"ins_2",0.0961049032408117
"39033",2004,921446.8,"fun_G",0.216929386361631
"39033",2004,921446.8,"her_H",0.0159169977763954
"39033",2004,921446.8,"her_G",61.0297487241441
"39033",2004,921446.8,"ins_22",0.000482333265951376
"39033",2004,921446.8,"fun_A",0.000120583316487844
"39033",2004,921446.8,"ins_18",0.00470274934302592
"39033",2004,921446.8,"her_D",1.77498641870106
"39033",2004,921446.8,"her_Z",0.238152050063492
"39033",2004,921446.8,"ins_21",0.000120583316487844
"39033",2004,921446.8,"fun_E",0.000241166632975688
"39033",2005,920961.4,"her_O",8.42211676237945
"39033",2005,920961.4,"ins_1",6.41551800590605
"39033",2005,920961.4,"ins_4",0.509009148242019
"39033",2005,920961.4,"her_K",67.0488952571133
"39033",2005,920961.4,"her_E",0.806162391219051
"39033",2005,920961.4,"her_C",60.2493582611968
"39033",2005,920961.4,"ins_U",0.0190622055990138
"39033",2005,920961.4,"fun_C",0.282796265342331
"39033",2005,920961.4,"her_N",0.18193548128679
"39033",2005,920961.4,"ins_3",0.678518001828186
"39033",2005,920961.4,"fun_M",1.4268905418958
"39033",2005,920961.4,"her_B",1.06229569809694
"39033",2005,920961.4,"her_A",0.555820134143395
"39033",2005,920961.4,"ins_10",0.00060323435439917
"39033",2005,920961.4,"her_F",0.651613749621983
"39033",2005,920961.4,"fun_U",0.00229229054671685
"39033",2005,920961.4,"fun_D",0.00398134673903452
"39033",2005,920961.4,"her_L",0.0252151960138853
"39033",2005,920961.4,"her_P",0.0380037643271477
"39033",2005,920961.4,"fun_F",0.00241293741759668
"39033",2005,920961.4,"ins_2",0.192914346536854
"39033",2005,920961.4,"fun_G",0.329124663760187
"39033",2005,920961.4,"her_H",0.194362108987412
"39033",2005,920961.4,"her_G",57.1963891935826
"39033",2005,920961.4,"ins_22",0.00120646870879834
"39033",2005,920961.4,"fun_A",0.0246119616594861
"39033",2005,920961.4,"her_D",1.10596986535544
"39033",2005,920961.4,"ins_21",0.00337811238463535
"39033",2005,920961.4,"fun_B",0.0188209118572541
"39033",2006,920476,"her_O",7.54911347800244
"39033",2006,920476,"ins_6",0.000241420984601687
"39033",2006,920476,"ins_1",3.54007660770683
"39033",2006,920476,"ins_4",0.40365588625402
"39033",2006,920476,"her_K",64.3728534656707
"39033",2006,920476,"her_E",0.964476833483739
"39033",2006,920476,"her_C",61.7061172697604
"39033",2006,920476,"fun_C",0.37504749957872
"39033",2006,920476,"her_N",0.173460977436312
"39033",2006,920476,"ins_3",0.945283865207905
"39033",2006,920476,"fun_M",0.961700492160819
"39033",2006,920476,"her_B",0.767960152017966
"39033",2006,920476,"her_A",0.451215820220553
"39033",2006,920476,"ins_10",0.00132781541530928
"39033",2006,920476,"her_F",0.441076138867282
"39033",2006,920476,"fun_U",0.00253492033831771
"39033",2006,920476,"fun_D",0.0113467862762793
"39033",2006,920476,"ins_U",0.0776168465494423
"39033",2006,920476,"her_P",0.0293326496291049
"39033",2006,920476,"fun_F",0.00168994689221181
"39033",2006,920476,"ins_2",0.105983812240141
"39033",2006,920476,"fun_G",0.245645851832216
"39033",2006,920476,"fun_E",0.0112260757839784
"39033",2006,920476,"her_H",0.189153341435422
"39033",2006,920476,"her_G",58.667351336579
"39033",2006,920476,"ins_22",0.000120710492300843
"39033",2006,920476,"fun_A",0.0187101263066307
"39033",2006,920476,"ins_18",0.000965683938406747
"39033",2006,920476,"her_D",0.245766562324517
"39033",2006,920476,"ins_21",0.00156923639991096
"39033",2006,920476,"ins_23",0.00241420984601687
"39033",2006,920476,"fun_B",0.00784618199955482
"39033",2007,920305.2,"her_O",9.57001365778802
"39033",2007,920305.2,"ins_6",0.000482931580137159
"39033",2007,920305.2,"ins_1",3.49292338623704
"39033",2007,920305.2,"ins_4",0.347227806118618
"39033",2007,920305.2,"her_K",66.1241992813302
"39033",2007,920305.2,"her_C",56.9237490152421
"39033",2007,920305.2,"fun_C",1.10192913297796
"39033",2007,920305.2,"fun_B",0.00603664475171449
"39033",2007,920305.2,"her_N",0.00398418553613156
"39033",2007,920305.2,"ins_3",1.03564677360414
"39033",2007,920305.2,"fun_M",3.09233164051327
"39033",2007,920305.2,"her_E",0.64000507657677
"39033",2007,920305.2,"her_B",0.925296907542797
"39033",2007,920305.2,"her_A",0.307144484967233
"39033",2007,920305.2,"ins_10",0.000603664475171449
"39033",2007,920305.2,"her_F",1.48598047208204
"39033",2007,920305.2,"fun_U",0.000845130265240029
"39033",2007,920305.2,"fun_D",0.00567444606661162
"39033",2007,920305.2,"her_P",0.034167409294704
"39033",2007,920305.2,"ins_2",0.0667652909539623
"39033",2007,920305.2,"fun_G",0.313301862613982
"39033",2007,920305.2,"fun_E",0.00205245921558293
"39033",2007,920305.2,"her_H",0.947511760229107
"39033",2007,920305.2,"her_G",63.489686778787
"39033",2007,920305.2,"ins_22",0.000724397370205739
"39033",2007,920305.2,"fun_A",0.0649542975284479
"39033",2007,920305.2,"her_D",2.84917558991421
"39033",2007,920305.2,"fun_F",0.000362198685102869
"39033",2007,920305.2,"ins_21",0.000845130265240029
"39033",2007,920305.2,"ins_23",0.00132806184537719
"39033",2008,920134.4,"her_O",6.76700659768351
"39033",2008,920134.4,"ins_1",2.01287019712676
"39033",2008,920134.4,"ins_4",0.935974377462925
"39033",2008,920134.4,"her_K",46.5712158764826
"39033",2008,920134.4,"her_E",1.47889023361998
"39033",2008,920134.4,"her_C",36.9468972262216
"39033",2008,920134.4,"fun_C",1.13715271740012
"39033",2008,920134.4,"fun_F",0.0313963795820359
"39033",2008,920134.4,"ins_3",1.64468726887434
"39033",2008,920134.4,"fun_M",0.690599595498706
"39033",2008,920134.4,"ins_28",0.000966042448678029
"39033",2008,920134.4,"her_B",1.16854909698216
"39033",2008,920134.4,"her_A",0.442930462718876
"39033",2008,920134.4,"her_F",1.75505761863581
"39033",2008,920134.4,"fun_U",0.0128000624449839
"39033",2008,920134.4,"fun_D",0.0051924781616444
"39033",2008,920134.4,"ins_U",0.03429450692807
"39033",2008,920134.4,"fun_G",0.846736206266292
"39033",2008,920134.4,"her_P",0.0714871412021741
"39033",2008,920134.4,"her_D",0.378447129269618
"39033",2008,920134.4,"ins_2",0.0462492822304606
"39033",2008,920134.4,"her_N",0.00120755306084754
"39033",2008,920134.4,"ins_10",0.00108679775476278
"39033",2008,920134.4,"fun_E",0.0505964732495118
"39033",2008,920134.4,"her_H",0.278824001749696
"39033",2008,920134.4,"her_G",77.0581872483942
"39033",2008,920134.4,"ins_22",0.000120755306084754
"39033",2008,920134.4,"fun_A",0.0801815232402764
"39033",2008,920134.4,"ins_21",0.0018113295912713
"39033",2008,920134.4,"ins_5",0.00120755306084754
"39033",2008,920134.4,"ins_23",0.000241510612169507
"39033",2008,920134.4,"fun_B",0.0138868601997467
"39033",2009,919963.6,"her_O",10.240018675135
"39033",2009,919963.6,"ins_6",0.000120777725456867
"39033",2009,919963.6,"ins_1",2.15684862120873
"39033",2009,919963.6,"ins_4",1.6638339458938
"39033",2009,919963.6,"her_K",44.7688002728224
"39033",2009,919963.6,"her_E",0.704375694864449
"39033",2009,919963.6,"her_C",40.9911145759825
"39033",2009,919963.6,"fun_C",1.45029892728606
"39033",2009,919963.6,"ins_3",1.11055118557589
"39033",2009,919963.6,"fun_M",2.35190464782157
"39033",2009,919963.6,"ins_28",0.0010869995291118
"39033",2009,919963.6,"her_B",0.805104317895476
"39033",2009,919963.6,"her_A",0.344216517552071
"39033",2009,919963.6,"ins_10",0.000724666352741203
"39033",2009,919963.6,"her_F",0.607995069949869
"39033",2009,919963.6,"fun_U",0.012681661172971
"39033",2009,919963.6,"fun_D",0.00193244360730987
"39033",2009,919963.6,"fun_G",0.910180939042951
"39033",2009,919963.6,"her_P",0.0224646569349773
"39033",2009,919963.6,"her_D",1.04690132426012
"39033",2009,919963.6,"ins_2",0.175006924187
"39033",2009,919963.6,"her_N",0.24288400589376
"39033",2009,919963.6,"fun_E",0.0413059821062486
"39033",2009,919963.6,"her_H",0.510769000957091
"39033",2009,919963.6,"her_G",85.9343178843646
"39033",2009,919963.6,"ins_22",0.00157011043093927
"39033",2009,919963.6,"fun_A",0.0492773119864018
"39033",2009,919963.6,"fun_F",0.00362333176370601
"39033",2009,919963.6,"ins_9",0.00132855498002554
"39033",2009,919963.6,"ins_21",0.00084544407819807
"39033",2009,919963.6,"ins_5",0.00374410948916288
"39033",2009,919963.6,"ins_23",0.000966221803654937
"39033",2009,919963.6,"fun_B",0.0112323284674886
"39033",2010,919792.8,"her_O",2.88325805550989
"39033",2010,919792.8,"ins_6",0.00918081163980023
"39033",2010,919792.8,"ins_1",2.42784147811454
"39033",2010,919792.8,"ins_4",1.64843888995676
"39033",2010,919792.8,"her_K",62.5602249163556
"39033",2010,919792.8,"her_E",0.847896274996813
"39033",2010,919792.8,"her_C",66.2651656136276
"39033",2010,919792.8,"fun_C",1.18806950628204
"39033",2010,919792.8,"ins_3",0.634200804065147
"39033",2010,919792.8,"fun_M",1.31382246571668
"39033",2010,919792.8,"ins_28",0.0193280245048426
"39033",2010,919792.8,"her_B",0.95311320839505
"39033",2010,919792.8,"her_A",0.0973649234431445
"39033",2010,919792.8,"ins_10",0.00374480474781325
"39033",2010,919792.8,"her_F",1.86092635935688
"39033",2010,919792.8,"fun_U",0.00652320827038437
"39033",2010,919792.8,"fun_G",2.91853170023123
"39033",2010,919792.8,"fun_D",0.00193280245048426
"39033",2010,919792.8,"her_P",0.0129256163876135
"39033",2010,919792.8,"her_D",0.240754705238445
"39033",2010,919792.8,"ins_2",0.0768288974067493
"39033",2010,919792.8,"her_N",0.0997809265062499
"39033",2010,919792.8,"fun_E",0.0456624578926906
"39033",2010,919792.8,"fun_B",0.00362400459465799
"39033",2010,919792.8,"her_H",2.17295315495693
"39033",2010,919792.8,"her_G",91.365987837454
"39033",2010,919792.8,"ins_22",0.0010872013783974
"39033",2010,919792.8,"fun_A",0.186394636318576
"39033",2010,919792.8,"fun_F",0.0085768108740239
"39033",2010,919792.8,"ins_9",0.00350320444150272
"39033",2010,919792.8,"ins_21",0.000241600306310532
"39033",2010,919792.8,"ins_5",0.0154624196038741
"39033",2011,919622,"her_O",10.0335910962451
"39033",2011,919622,"ins_6",0.0117197911509052
"39033",2011,919622,"ins_1",2.23147239965019
"39033",2011,919622,"ins_4",1.9978015121672
"39033",2011,919622,"her_K",62.4933094491239
"39033",2011,919622,"her_C",45.2341650518728
"39033",2011,919622,"fun_C",0.683251741838857
"39033",2011,919622,"fun_F",0.00592030687004491
"39033",2011,919622,"ins_3",0.522920165990906
"39033",2011,919622,"fun_M",0.531256924644643
"39033",2011,919622,"her_E",1.6300175506893
"39033",2011,919622,"ins_28",0.00193316142695344
"39033",2011,919622,"her_B",0.995698957470207
"39033",2011,919622,"her_A",0.577652798891525
"39033",2011,919622,"ins_10",0.00012082258918459
"39033",2011,919622,"her_F",1.44443405370177
"39033",2011,919622,"fun_U",0.000966580713476721
"39033",2011,919622,"fun_D",0.00229562919450721
"39033",2011,919622,"fun_G",1.5108864777533
"39033",2011,919622,"her_P",0.0085784038321059
"39033",2011,919622,"her_D",1.01793031388017
"39033",2011,919622,"ins_2",0.00664524240515245
"39033",2011,919622,"her_N",0.00193316142695344
"39033",2011,919622,"ins_9",0.00169151624858426
"39033",2011,919622,"fun_E",0.0349177282743465
"39033",2011,919622,"fun_B",0.0115989685617206
"39033",2011,919622,"her_H",0.528598827682582
"39033",2011,919622,"her_G",91.1403453447902
"39033",2011,919622,"ins_22",0.000966580713476721
"39033",2011,919622,"fun_A",0.198511514030282
"39033",2011,919622,"ins_21",0.00036246776755377
"39033",2011,919622,"ins_5",0.00144987107021508
"39033",2011,919622,"ins_23",0.000845758124292131
"39033",2012,919451.2,"her_O",11.5293412708218
"39033",2012,919451.2,"ins_6",0.0607850518753892
"39033",2012,919451.2,"ins_1",3.57846313346725
"39033",2012,919451.2,"ins_4",2.63937637775423
"39033",2012,919451.2,"her_K",55.217358644664
"39033",2012,919451.2,"her_C",58.4473047013745
"39033",2012,919451.2,"fun_C",1.40156069910689
"39033",2012,919451.2,"ins_3",0.711656402572897
"39033",2012,919451.2,"fun_M",0.57824348553427
"39033",2012,919451.2,"her_E",1.84179915632765
"39033",2012,919451.2,"ins_28",0.00894253248266164
"39033",2012,919451.2,"her_B",1.13038444382185
"39033",2012,919451.2,"her_A",0.314922157429949
"39033",2012,919451.2,"her_F",2.18004440523265
"39033",2012,919451.2,"fun_U",0.029848723286722
"39033",2012,919451.2,"fun_D",0.00205436557034119
"39033",2012,919451.2,"fun_G",1.43938519460788
"39033",2012,919451.2,"her_P",0.0567971657682564
"39033",2012,919451.2,"her_D",0.483380134197926
"39033",2012,919451.2,"ins_2",0.0111177430865523
"39033",2012,919451.2,"ins_10",0.000241690067098963
"39033",2012,919451.2,"ins_9",0.000120845033549482
"39033",2012,919451.2,"fun_E",0.0269484424815344
"39033",2012,919451.2,"fun_B",0.00833830731491423
"39033",2012,919451.2,"her_H",1.05654812832312
"39033",2012,919451.2,"her_G",92.7410708571471
"39033",2012,919451.2,"fun_F",0.00471295630842978
"39033",2012,919451.2,"fun_A",0.205315712000569
"39033",2012,919451.2,"ins_21",0.000362535100648445
"39033",2012,919451.2,"ins_5",0.00519633644262771
"39033",2012,919451.2,"ins_23",0.000120845033549482
"39035",1992,31882,"her_O",1.25114136154849
"39035",1992,31882,"ins_1",20.2134258968836
"39035",1992,31882,"her_E",0.132432790358893
"39035",1992,31882,"her_K",14.3062264321909
"39035",1992,31882,"ins_19",0.0871268357624295
"39035",1992,31882,"fun_M",27.6645128912866
"39035",1992,31882,"her_C",6.95272149384188
"39035",1992,31882,"ins_11",0.22304469955182
"39035",1992,31882,"fun_B",0.153343230941876
"39035",1992,31882,"her_N",1.82269340415003
"39035",1992,31882,"her_B",0.0801566889014352
"39035",1992,31882,"her_A",0.0278805874439774
"39035",1992,31882,"her_F",0.174253671524859
"39035",1992,31882,"ins_U",0.0522761014574577
"39035",1992,31882,"fun_F",0.0731865420404408
"39035",1992,31882,"her_D",0.331081975897232
"39035",1992,31882,"fun_U",0.188193965246848
"39035",1992,31882,"ins_2",0.515790867713583
"39035",1992,31882,"ins_3",0.63079829091999
"39035",1992,31882,"fun_G",0.191679038677345
"39035",1992,31882,"ins_12",0.104552202914915
"39035",1992,31882,"fun_C",0.00348507343049718
"39035",1992,31882,"her_G",0.676104245516453
"39035",1992,31882,"fun_A",0.2474402135653
"39035",1992,31882,"her_Z",0.0906119091929267
"39035",1992,31882,"her_P",0.188193965246848
"39035",1992,31882,"ins_21",0.00697014686099436
"39035",1993,30164.7777777778,"her_O",1.54705819517244
"39035",1993,30164.7777777778,"ins_1",14.4207924621431
"39035",1993,30164.7777777778,"her_K",13.7504005775684
"39035",1993,30164.7777777778,"fun_M",16.3619821498952
"39035",1993,30164.7777777778,"her_C",8.79244740923004
"39035",1993,30164.7777777778,"ins_11",0.0368347189326772
"39035",1993,30164.7777777778,"fun_B",0.136288460050906
"39035",1993,30164.7777777778,"her_N",0.589355502922835
"39035",1993,30164.7777777778,"her_B",0.106820684904764
"39035",1993,30164.7777777778,"her_F",0.736694378653544
"39035",1993,30164.7777777778,"her_L",0.0626190221855512
"39035",1993,30164.7777777778,"ins_U",0.106820684904764
"39035",1993,30164.7777777778,"fun_U",0.593038974816103
"39035",1993,30164.7777777778,"ins_2",0.559887727776693
"39035",1993,30164.7777777778,"ins_3",0.537786896417087
"39035",1993,30164.7777777778,"fun_G",0.125238044371102
"39035",1993,30164.7777777778,"ins_12",0.169439707090315
"39035",1993,30164.7777777778,"fun_C",0.00736694378653544
"39035",1993,30164.7777777778,"her_A",0.0294677751461417
"39035",1993,30164.7777777778,"her_E",0.747744794333347
"39035",1993,30164.7777777778,"her_G",0.917184501423662
"39035",1993,30164.7777777778,"fun_E",0.0368347189326772
"39035",1993,30164.7777777778,"fun_A",0.33887941418063
"39035",1993,30164.7777777778,"her_Z",0.0110504156798032
"39035",1993,30164.7777777778,"her_P",0.121554572477835
"39035",1993,30164.7777777778,"her_D",0.206274426022992
"39035",1993,30164.7777777778,"fun_F",0.320462054714292
"39035",1994,28447.5555555556,"her_O",4.06596153545706
"39035",1994,28447.5555555556,"ins_1",11.7369975158967
"39035",1994,28447.5555555556,"her_K",9.09275547986939
"39035",1994,28447.5555555556,"her_E",0.0624931648100989
"39035",1994,28447.5555555556,"her_C",11.1550299186027
"39035",1994,28447.5555555556,"ins_11",0.0195291140031559
"39035",1994,28447.5555555556,"fun_B",0.382770634461856
"39035",1994,28447.5555555556,"her_N",1.42171949942975
"39035",1994,28447.5555555556,"ins_3",0.663989876107301
"39035",1994,28447.5555555556,"fun_M",23.3880669301795
"39035",1994,28447.5555555556,"her_B",0.128892152420829
"39035",1994,28447.5555555556,"her_F",0.179667848829034
"39035",1994,28447.5555555556,"ins_U",0.0507756964082054
"39035",1994,28447.5555555556,"her_L",0.0820222788132548
"39035",1994,28447.5555555556,"her_D",1.10534785257862
"39035",1994,28447.5555555556,"fun_U",0.324183292452388
"39035",1994,28447.5555555556,"ins_2",1.16784101738872
"39035",1994,28447.5555555556,"fun_G",0.101551392816411
"39035",1994,28447.5555555556,"fun_C",0.00390582280063118
"39035",1994,28447.5555555556,"her_A",0.277313418844814
"39035",1994,28447.5555555556,"her_G",1.06628962457231
"39035",1994,28447.5555555556,"fun_A",0.136703798022091
"39035",1994,28447.5555555556,"her_P",0.0663989876107301
"39035",1994,28447.5555555556,"ins_12",0.0195291140031559
"39035",1994,28447.5555555556,"fun_E",0.203102785632821
"39035",1995,26730.3333333333,"her_O",1.4756435676489
"39035",1995,26730.3333333333,"ins_6",0.00831348488816284
"39035",1995,26730.3333333333,"ins_1",16.5646186396645
"39035",1995,26730.3333333333,"her_K",15.0931318144596
"39035",1995,26730.3333333333,"her_E",0.0332539395526514
"39035",1995,26730.3333333333,"her_C",7.54864427845186
"39035",1995,26730.3333333333,"ins_11",0.157956212875094
"39035",1995,26730.3333333333,"fun_B",0.361636592635084
"39035",1995,26730.3333333333,"her_N",0.943580534806483
"39035",1995,26730.3333333333,"fun_M",14.1786484767617
"39035",1995,26730.3333333333,"her_B",0.307598940862025
"39035",1995,26730.3333333333,"her_A",0.0623511366612213
"39035",1995,26730.3333333333,"ins_10",0.0166269697763257
"39035",1995,26730.3333333333,"her_F",0.411517501964061
"39035",1995,26730.3333333333,"ins_3",0.490495608401608
"39035",1995,26730.3333333333,"her_L",0.0374106819967328
"39035",1995,26730.3333333333,"ins_U",0.0498809093289771
"39035",1995,26730.3333333333,"her_D",0.228620834424478
"39035",1995,26730.3333333333,"fun_U",0.249404546644885
"39035",1995,26730.3333333333,"ins_2",0.278501743753455
"39035",1995,26730.3333333333,"fun_G",0.270188258865292
"39035",1995,26730.3333333333,"ins_12",0.0872915913257099
"39035",1995,26730.3333333333,"fun_C",0.0124702273322443
"39035",1995,26730.3333333333,"her_Z",8.94530973966322
"39035",1995,26730.3333333333,"her_G",4.26066100518346
"39035",1995,26730.3333333333,"ins_4",0.0665078791053028
"39035",1995,26730.3333333333,"fun_E",0.407360759519979
"39035",1995,26730.3333333333,"fun_A",0.0706646215493842
"39035",1995,26730.3333333333,"her_P",0.469711896181201
"39035",1996,25013.1111111111,"her_O",3.79800815572278
"39035",1996,25013.1111111111,"ins_1",10.8609706909265
"39035",1996,25013.1111111111,"her_K",9.74155776081877
"39035",1996,25013.1111111111,"her_E",0.0222105740100747
"39035",1996,25013.1111111111,"her_C",9.11521957373466
"39035",1996,25013.1111111111,"ins_11",0.0133263444060448
"39035",1996,25013.1111111111,"fun_B",0.293179576932986
"39035",1996,25013.1111111111,"her_N",0.506401087429704
"39035",1996,25013.1111111111,"fun_M",10.5544647695875
"39035",1996,25013.1111111111,"her_B",0.164358247674553
"39035",1996,25013.1111111111,"her_A",0.284295347328956
"39035",1996,25013.1111111111,"ins_10",0.00444211480201494
"39035",1996,25013.1111111111,"her_F",0.146589788466493
"39035",1996,25013.1111111111,"ins_3",0.186568821684628
"39035",1996,25013.1111111111,"her_L",0.115494984852389
"39035",1996,25013.1111111111,"fun_F",0.661875105500227
"39035",1996,25013.1111111111,"ins_U",0.00444211480201494
"39035",1996,25013.1111111111,"ins_15",0.0222105740100747
"39035",1996,25013.1111111111,"her_D",0.204337280892687
"39035",1996,25013.1111111111,"fun_U",0.079958066436269
"39035",1996,25013.1111111111,"ins_2",0.333158610151121
"39035",1996,25013.1111111111,"fun_G",0.0399790332181345
"39035",1996,25013.1111111111,"ins_12",0.217663625298732
"39035",1996,25013.1111111111,"fun_C",0.00444211480201494
"39035",1996,25013.1111111111,"her_G",5.26834815518972
"39035",1996,25013.1111111111,"ins_4",0.0355369184161195
"39035",1996,25013.1111111111,"fun_E",0.0222105740100747
"39035",1996,25013.1111111111,"fun_A",0.146589788466493
"39035",1996,25013.1111111111,"her_P",0.182126706882613
"39035",1997,23295.8888888889,"her_O",1.75996718543568
"39035",1997,23295.8888888889,"ins_1",14.1989764526884
"39035",1997,23295.8888888889,"her_K",12.8444217625427
"39035",1997,23295.8888888889,"her_E",0.114469410434841
"39035",1997,23295.8888888889,"her_C",7.89838932000401
"39035",1997,23295.8888888889,"ins_11",0.0190782350724734
"39035",1997,23295.8888888889,"fun_B",1.14469410434841
"39035",1997,23295.8888888889,"her_N",3.83949480833528
"39035",1997,23295.8888888889,"fun_M",25.0211052975489
"39035",1997,23295.8888888889,"her_B",0.133547645507314
"39035",1997,23295.8888888889,"her_A",0.176473674420379
"39035",1997,23295.8888888889,"ins_10",0.0143086763043551
"39035",1997,23295.8888888889,"her_F",0.157395439347906
"39035",1997,23295.8888888889,"ins_3",0.381564701449469
"39035",1997,23295.8888888889,"her_L",0.200321468260971
"39035",1997,23295.8888888889,"ins_U",0.00476955876811836
"39035",1997,23295.8888888889,"her_D",0.448338524203126
"39035",1997,23295.8888888889,"fun_U",0.472186318043718
"39035",1997,23295.8888888889,"ins_2",0.767898961667056
"39035",1997,23295.8888888889,"fun_G",0.152625880579788
"39035",1997,23295.8888888889,"her_H",0.00476955876811836
"39035",1997,23295.8888888889,"her_G",2.15107100442138
"39035",1997,23295.8888888889,"ins_4",0.0286173526087102
"39035",1997,23295.8888888889,"fun_E",0.510342788188665
"39035",1997,23295.8888888889,"fun_A",0.0333869113768285
"39035",1997,23295.8888888889,"her_P",0.104930292898604
"39035",1997,23295.8888888889,"ins_12",0.0333869113768285
"39035",1998,21578.6666666667,"her_O",0.6951309935739
"39035",1998,21578.6666666667,"ins_1",5.86484593837535
