"GEOID","NAME","ALAND","INTPTLAT","INTPTLON","reclass","Class.prop","year"
39129,"Pickaway",1298414354,39.648947,-83.0528267,"agr",0.834575982848523,2001
39129,"Pickaway",1298414354,39.648947,-83.0528267,"forest",0.0877504368821627,2001
39129,"Pickaway",1298414354,39.648947,-83.0528267,"grass_shrub",0.00266721181316105,2001
39129,"Pickaway",1298414354,39.648947,-83.0528267,"urb",0.0696829880459216,2001
39129,"Pickaway",1298414354,39.648947,-83.0528267,"wetlands",0.0017702855953257,2001
39131,"Pike",1140324140,39.071363,-83.0529118,"agr",0.240963297185105,2001
39131,"Pike",1140324140,39.071363,-83.0529118,"forest",0.606790548994464,2001
39131,"Pike",1140324140,39.071363,-83.0529118,"grass_shrub",0.0877787144950265,2001
39131,"Pike",1140324140,39.071363,-83.0529118,"urb",0.0641572760037603,2001
39131,"Pike",1140324140,39.071363,-83.0529118,"wetlands",8.76066581753667e-05,2001
39133,"Portage",1262369235,41.1688366,-81.197042,"agr",0.340696801233169,2001
39133,"Portage",1262369235,41.1688366,-81.197042,"forest",0.399621519091687,2001
39133,"Portage",1262369235,41.1688366,-81.197042,"grass_shrub",0.0521588912102744,2001
39133,"Portage",1262369235,41.1688366,-81.197042,"urb",0.173555930025483,2001
39133,"Portage",1262369235,41.1688366,-81.197042,"wetlands",0.0288720423365566,2001
39135,"Preble",1098463386,39.7388104,-84.6447584,"agr",0.768215276283533,2001
39135,"Preble",1098463386,39.7388104,-84.6447584,"forest",0.139927038014981,2001
39135,"Preble",1098463386,39.7388104,-84.6447584,"grass_shrub",0.0089724445249355,2001
39135,"Preble",1098463386,39.7388104,-84.6447584,"urb",0.0812132815451244,2001
39135,"Preble",1098463386,39.7388104,-84.6447584,"wetlands",0.00209092123346136,2001
39137,"Putnam",1249724551,41.0245334,-84.1298791,"agr",0.875908680584811,2001
39137,"Putnam",1249724551,41.0245334,-84.1298791,"forest",0.0318851246870694,2001
39137,"Putnam",1249724551,41.0245334,-84.1298791,"grass_shrub",0.00938513709592068,2001
39137,"Putnam",1249724551,41.0245334,-84.1298791,"urb",0.0773877721908027,2001
39137,"Putnam",1249724551,41.0245334,-84.1298791,"wetlands",0.00369154487060232,2001
39139,"Richland",1282720857,40.774159,-82.5427812,"agr",0.505089482977491,2001
39139,"Richland",1282720857,40.774159,-82.5427812,"forest",0.340911317522855,2001
39139,"Richland",1282720857,40.774159,-82.5427812,"grass_shrub",0.00963128988737277,2001
39139,"Richland",1282720857,40.774159,-82.5427812,"urb",0.13928008481478,2001
39139,"Richland",1282720857,40.774159,-82.5427812,"wetlands",0.00538852672361207,2001
39141,"Ross",1784987920,39.3238179,-83.0595805,"agr",0.429653592772956,2001
39141,"Ross",1784987920,39.3238179,-83.0595805,"forest",0.459660802745343,2001
39141,"Ross",1784987920,39.3238179,-83.0595805,"grass_shrub",0.0414188640925104,2001
39141,"Ross",1784987920,39.3238179,-83.0595805,"urb",0.0662040309543013,2001
39141,"Ross",1784987920,39.3238179,-83.0595805,"wetlands",0.000471430946066165,2001
39143,"Sandusky",1057901437,41.3552905,-83.142735,"agr",0.762920845453658,2001
39143,"Sandusky",1057901437,41.3552905,-83.142735,"forest",0.0620847448324726,2001
39143,"Sandusky",1057901437,41.3552905,-83.142735,"grass_shrub",0.0112587460859304,2001
39143,"Sandusky",1057901437,41.3552905,-83.142735,"urb",0.12123442286757,2001
39143,"Sandusky",1057901437,41.3552905,-83.142735,"wetlands",0.0377100785102728,2001
39145,"Scioto",1580450238,38.8148886,-82.998675,"agr",0.196728149561429,2001
39145,"Scioto",1580450238,38.8148886,-82.998675,"forest",0.661566702387773,2001
39145,"Scioto",1580450238,38.8148886,-82.998675,"grass_shrub",0.0633716741082138,2001
39145,"Scioto",1580450238,38.8148886,-82.998675,"urb",0.0794537654105579,2001
39145,"Scioto",1580450238,38.8148886,-82.998675,"wetlands",0.00045271989608596,2001
39147,"Seneca",1427135453,41.1200224,-83.1275037,"agr",0.816870916778191,2001
39147,"Seneca",1427135453,41.1200224,-83.1275037,"forest",0.0805569272848986,2001
39147,"Seneca",1427135453,41.1200224,-83.1275037,"grass_shrub",0.00831368628529125,2001
39147,"Seneca",1427135453,41.1200224,-83.1275037,"urb",0.0888012435109179,2001
39147,"Seneca",1427135453,41.1200224,-83.1275037,"wetlands",0.00172353065445657,2001
39149,"Shelby",1055875200,40.3366802,-84.2041425,"agr",0.800870328051024,2001
39149,"Shelby",1055875200,40.3366802,-84.2041425,"forest",0.0864376534358601,2001
39149,"Shelby",1055875200,40.3366802,-84.2041425,"grass_shrub",0.0177276971852223,2001
39149,"Shelby",1055875200,40.3366802,-84.2041425,"urb",0.0934603718274865,2001
39149,"Shelby",1055875200,40.3366802,-84.2041425,"wetlands",0.00202439084599014,2001
39151,"Stark",1490089763,40.8141314,-81.3656673,"agr",0.413641756938343,2001
39151,"Stark",1490089763,40.8141314,-81.3656673,"forest",0.243406401304934,2001
39151,"Stark",1490089763,40.8141314,-81.3656673,"grass_shrub",0.0200772516564076,2001
39151,"Stark",1490089763,40.8141314,-81.3656673,"urb",0.310649883192097,2001
39151,"Stark",1490089763,40.8141314,-81.3656673,"wetlands",0.00846855225397827,2001
39153,"Summit",1069252775,41.1218513,-81.5349361,"agr",0.0803663768759834,2001
39153,"Summit",1069252775,41.1218513,-81.5349361,"forest",0.303679354280574,2001
39153,"Summit",1069252775,41.1218513,-81.5349361,"grass_shrub",0.0277822895008964,2001
39153,"Summit",1069252775,41.1218513,-81.5349361,"urb",0.557293014562819,2001
39153,"Summit",1069252775,41.1218513,-81.5349361,"wetlands",0.0279632569394001,2001
39155,"Trumbull",1601379274,41.3059114,-80.7687013,"agr",0.319284164230423,2001
39155,"Trumbull",1601379274,41.3059114,-80.7687013,"forest",0.343405768447878,2001
39155,"Trumbull",1601379274,41.3059114,-80.7687013,"grass_shrub",0.0460980042574158,2001
39155,"Trumbull",1601379274,41.3059114,-80.7687013,"urb",0.205461889865459,2001
39155,"Trumbull",1601379274,41.3059114,-80.7687013,"wetlands",0.0803144885996124,2001
39157,"Tuscarawas",1470170108,40.4474477,-81.4711573,"agr",0.314168567468274,2001
39157,"Tuscarawas",1470170108,40.4474477,-81.4711573,"forest",0.538591828074774,2001
39157,"Tuscarawas",1470170108,40.4474477,-81.4711573,"grass_shrub",0.020539186838468,2001
39157,"Tuscarawas",1470170108,40.4474477,-81.4711573,"urb",0.110599765412615,2001
39157,"Tuscarawas",1470170108,40.4474477,-81.4711573,"wetlands",0.0075848864394092,2001
39159,"Union",1118205298,40.2959008,-83.3670416,"agr",0.834666653159697,2001
39159,"Union",1118205298,40.2959008,-83.3670416,"forest",0.0755572840405277,2001
39159,"Union",1118205298,40.2959008,-83.3670416,"grass_shrub",0.0111037665309194,2001
39159,"Union",1118205298,40.2959008,-83.3670416,"urb",0.0853370656523863,2001
39159,"Union",1118205298,40.2959008,-83.3670416,"wetlands",0.00126603542716267,2001
39161,"Van Wert",1059698928,40.8555203,-84.5857751,"agr",0.877196659251805,2001
39161,"Van Wert",1059698928,40.8555203,-84.5857751,"forest",0.0291503446623089,2001
39161,"Van Wert",1059698928,40.8555203,-84.5857751,"grass_shrub",0.00953588176640749,2001
39161,"Van Wert",1059698928,40.8555203,-84.5857751,"urb",0.0844249966932225,2001
39161,"Van Wert",1059698928,40.8555203,-84.5857751,"wetlands",0.00118391692041076,2001
39163,"Vinton",1068008686,39.2520144,-82.485961,"agr",0.113967542107075,2001
39163,"Vinton",1068008686,39.2520144,-82.485961,"forest",0.794575592312735,2001
39163,"Vinton",1068008686,39.2520144,-82.485961,"grass_shrub",0.0240085127633675,2001
39163,"Vinton",1068008686,39.2520144,-82.485961,"urb",0.0619375808913564,2001
39163,"Vinton",1068008686,39.2520144,-82.485961,"wetlands",0.000753373478780292,2001
39165,"Warren",1039429769,39.4256516,-84.1699063,"agr",0.470507630462981,2001
39165,"Warren",1039429769,39.4256516,-84.1699063,"forest",0.287174505121456,2001
39165,"Warren",1039429769,39.4256516,-84.1699063,"grass_shrub",0.0161309183375175,2001
39165,"Warren",1039429769,39.4256516,-84.1699063,"urb",0.221889743353851,2001
39165,"Warren",1039429769,39.4256516,-84.1699063,"wetlands",0.00168236040417587,2001
39167,"Washington",1636799206,39.4506837,-81.4906531,"agr",0.228910046149999,2001
39167,"Washington",1636799206,39.4506837,-81.4906531,"forest",0.665299857008264,2001
39167,"Washington",1636799206,39.4506837,-81.4906531,"grass_shrub",0.00838076586875902,2001
39167,"Washington",1636799206,39.4506837,-81.4906531,"urb",0.0989680363633167,2001
39167,"Washington",1636799206,39.4506837,-81.4906531,"wetlands",5.49846861878954e-05,2001
39169,"Wayne",1437257215,40.8296612,-81.8871942,"agr",0.686944803290698,2001
39169,"Wayne",1437257215,40.8296612,-81.8871942,"forest",0.160561834315878,2001
39169,"Wayne",1437257215,40.8296612,-81.8871942,"grass_shrub",0.00948253307064681,2001
39169,"Wayne",1437257215,40.8296612,-81.8871942,"urb",0.127028872159559,2001
39169,"Wayne",1437257215,40.8296612,-81.8871942,"wetlands",0.0111200437343027,2001
39171,"Williams",1090295511,41.5649581,-84.5843225,"agr",0.793689875373347,2001
39171,"Williams",1090295511,41.5649581,-84.5843225,"forest",0.0494969662397136,2001
39171,"Williams",1090295511,41.5649581,-84.5843225,"grass_shrub",0.00179619763083263,2001
39171,"Williams",1090295511,41.5649581,-84.5843225,"urb",0.0896043423825885,2001
39171,"Williams",1090295511,41.5649581,-84.5843225,"wetlands",0.0643750297039265,2001
39173,"Wood",1598548631,41.3601834,-83.6226821,"agr",0.805124516977979,2001
39173,"Wood",1598548631,41.3601834,-83.6226821,"forest",0.0385479505724637,2001
39173,"Wood",1598548631,41.3601834,-83.6226821,"grass_shrub",0.0104229451561024,2001
39173,"Wood",1598548631,41.3601834,-83.6226821,"urb",0.138333026340139,2001
39173,"Wood",1598548631,41.3601834,-83.6226821,"wetlands",0.00336565473684331,2001
39175,"Wyandot",1053773793,40.8397816,-83.313681,"agr",0.808662234747246,2001
39175,"Wyandot",1053773793,40.8397816,-83.313681,"forest",0.0834753017264367,2001
39175,"Wyandot",1053773793,40.8397816,-83.313681,"grass_shrub",0.0188662602966778,2001
39175,"Wyandot",1053773793,40.8397816,-83.313681,"urb",0.0728712506696893,2001
39175,"Wyandot",1053773793,40.8397816,-83.313681,"wetlands",0.00681713398316351,2001
39001,"Adams",1512208955,38.8344683,-83.4780816,"agr",0.294410076357304,2006
39001,"Adams",1512208955,38.8344683,-83.4780816,"forest",0.603088023305724,2006
39001,"Adams",1512208955,38.8344683,-83.4780816,"grass_shrub",0.0488657011135143,2006
39001,"Adams",1512208955,38.8344683,-83.4780816,"urb",0.0492251652762337,2006
39001,"Adams",1512208955,38.8344683,-83.4780816,"wetlands",0.000436237137869708,2006
39003,"Allen",1042470091,40.7716274,-84.1061032,"agr",0.715739571817551,2006
39003,"Allen",1042470091,40.7716274,-84.1061032,"forest",0.0754285657258889,2006
39003,"Allen",1042470091,40.7716274,-84.1061032,"grass_shrub",0.0182150519995254,2006
39003,"Allen",1042470091,40.7716274,-84.1061032,"urb",0.189797751172646,2006
39003,"Allen",1042470091,40.7716274,-84.1061032,"wetlands",0.00303454702963798,2006
39005,"Ashland",1095437984,40.8432735,-82.270127,"agr",0.555400854621394,2006
39005,"Ashland",1095437984,40.8432735,-82.270127,"forest",0.337402578864345,2006
39005,"Ashland",1095437984,40.8432735,-82.270127,"grass_shrub",0.00836028119762924,2006
39005,"Ashland",1095437984,40.8432735,-82.270127,"urb",0.0890637778883051,2006
39005,"Ashland",1095437984,40.8432735,-82.270127,"wetlands",0.0103517632753664,2006
39007,"Ashtabula",1818002613,41.9066381,-80.7455937,"agr",0.34660834519284,2006
39007,"Ashtabula",1818002613,41.9066381,-80.7455937,"forest",0.429054723640391,2006
39007,"Ashtabula",1818002613,41.9066381,-80.7455937,"grass_shrub",0.0563326986864836,2006
39007,"Ashtabula",1818002613,41.9066381,-80.7455937,"urb",0.110757030982208,2006
39007,"Ashtabula",1818002613,41.9066381,-80.7455937,"wetlands",0.049417036305446,2006
39009,"Athens",1304308760,39.3325699,-82.0458376,"agr",0.192417317092631,2006
39009,"Athens",1304308760,39.3325699,-82.0458376,"forest",0.709973131255145,2006
39009,"Athens",1304308760,39.3325699,-82.0458376,"grass_shrub",0.0142190174829409,2006
39009,"Athens",1304308760,39.3325699,-82.0458376,"urb",0.0854886771994447,2006
39009,"Athens",1304308760,39.3325699,-82.0458376,"wetlands",0.000255303366268167,2006
39011,"Auglaize",1039599291,40.561309,-84.2240177,"agr",0.802548034706175,2006
39011,"Auglaize",1039599291,40.561309,-84.2240177,"forest",0.0672635150644675,2006
39011,"Auglaize",1039599291,40.561309,-84.2240177,"grass_shrub",0.0165996718279664,2006
39011,"Auglaize",1039599291,40.561309,-84.2240177,"urb",0.0996214046908419,2006
39011,"Auglaize",1039599291,40.561309,-84.2240177,"wetlands",0.00233910369122114,2006
39013,"Belmont",1378206782,40.0176819,-80.9677268,"agr",0.274439129675808,2006
39013,"Belmont",1378206782,40.0176819,-80.9677268,"forest",0.59154224966591,2006
39013,"Belmont",1378206782,40.0176819,-80.9677268,"grass_shrub",0.0295294758705546,2006
39013,"Belmont",1378206782,40.0176819,-80.9677268,"urb",0.0957538361326517,2006
39013,"Belmont",1378206782,40.0176819,-80.9677268,"wetlands",0.00146207506411118,2006
39015,"Brown",1269135577,38.9313769,-83.8667723,"agr",0.528648353445786,2006
39015,"Brown",1269135577,38.9313769,-83.8667723,"forest",0.37261634800228,2006
39015,"Brown",1269135577,38.9313769,-83.8667723,"grass_shrub",0.0316298916113061,2006
39015,"Brown",1269135577,38.9313769,-83.8667723,"urb",0.0652793763377813,2006
39015,"Brown",1269135577,38.9313769,-83.8667723,"wetlands",0.000414130048897022,2006
39017,"Butler",1209637383,39.4397469,-84.5657341,"agr",0.469667233311284,2006
39017,"Butler",1209637383,39.4397469,-84.5657341,"forest",0.185853464057091,2006
39017,"Butler",1209637383,39.4397469,-84.5657341,"grass_shrub",0.0101817232742115,2006
39017,"Butler",1209637383,39.4397469,-84.5657341,"urb",0.329288165179883,2006
39017,"Butler",1209637383,39.4397469,-84.5657341,"wetlands",0.0019187916934009,2006
39019,"Carroll",1022031078,40.5798841,-81.090787,"agr",0.34050494656339,2006
39019,"Carroll",1022031078,40.5798841,-81.090787,"forest",0.563128232779135,2006
39019,"Carroll",1022031078,40.5798841,-81.090787,"grass_shrub",0.0207024668686551,2006
39019,"Carroll",1022031078,40.5798841,-81.090787,"urb",0.0686395528489124,2006
39019,"Carroll",1022031078,40.5798841,-81.090787,"wetlands",0.00281874081014739,2006
39021,"Champaign",1110247658,40.1327594,-83.7675425,"agr",0.81031931152417,2006
39021,"Champaign",1110247658,40.1327594,-83.7675425,"forest",0.100439495999465,2006
39021,"Champaign",1110247658,40.1327594,-83.7675425,"grass_shrub",0.0142024761065195,2006
39021,"Champaign",1110247658,40.1327594,-83.7675425,"urb",0.0718853938746855,2006
39021,"Champaign",1110247658,40.1327594,-83.7675425,"wetlands",0.00115996480271842,2006
39023,"Clark",1029469489,39.9170315,-83.783676,"agr",0.717742313938064,2006
39023,"Clark",1029469489,39.9170315,-83.783676,"forest",0.0782721876363476,2006
39023,"Clark",1029469489,39.9170315,-83.783676,"grass_shrub",0.0193562653597709,2006
39023,"Clark",1029469489,39.9170315,-83.783676,"urb",0.179658069317543,2006
39023,"Clark",1029469489,39.9170315,-83.783676,"wetlands",0.002705733313242,2006
39025,"Clermont",1170958545,39.0520838,-84.149614,"agr",0.317626506457061,2006
39025,"Clermont",1170958545,39.0520838,-84.149614,"forest",0.50310385269186,2006
39025,"Clermont",1170958545,39.0520838,-84.149614,"grass_shrub",0.026688687332969,2006
39025,"Clermont",1170958545,39.0520838,-84.149614,"urb",0.152407199695908,2006
39025,"Clermont",1170958545,39.0520838,-84.149614,"wetlands",0.00235260106339001,2006
39027,"Clinton",1058488036,39.4290042,-83.7950485,"agr",0.775600051605984,2006
39027,"Clinton",1058488036,39.4290042,-83.7950485,"forest",0.145932976095987,2006
39027,"Clinton",1058488036,39.4290042,-83.7950485,"grass_shrub",0.0012056430729045,2006
39027,"Clinton",1058488036,39.4290042,-83.7950485,"urb",0.0800341241858768,2006
39027,"Clinton",1058488036,39.4290042,-83.7950485,"wetlands",0.00013773919450672,2006
39029,"Columbiana",1377695749,40.770073,-80.778455,"agr",0.384969886506631,2006
39029,"Columbiana",1377695749,40.770073,-80.778455,"forest",0.444272302882826,2006
39029,"Columbiana",1377695749,40.770073,-80.778455,"grass_shrub",0.0185994536138249,2006
39029,"Columbiana",1377695749,40.770073,-80.778455,"urb",0.140782812879861,2006
39029,"Columbiana",1377695749,40.770073,-80.778455,"wetlands",0.00347400584146955,2006
39031,"Coshocton",1460529055,40.2967096,-81.9301092,"agr",0.340149460407813,2006
39031,"Coshocton",1460529055,40.2967096,-81.9301092,"forest",0.558595752682699,2006
39031,"Coshocton",1460529055,40.2967096,-81.9301092,"grass_shrub",0.00909643434046032,2006
39031,"Coshocton",1460529055,40.2967096,-81.9301092,"urb",0.0782951461386593,2006
39031,"Coshocton",1460529055,40.2967096,-81.9301092,"wetlands",0.00576275937894492,2006
39033,"Crawford",1040619673,40.8485244,-82.9247827,"agr",0.800514070581754,2006
39033,"Crawford",1040619673,40.8485244,-82.9247827,"forest",0.0943241827969873,2006
39033,"Crawford",1040619673,40.8485244,-82.9247827,"grass_shrub",0.00657886635067787,2006
39033,"Crawford",1040619673,40.8485244,-82.9247827,"urb",0.0947531452933638,2006
39033,"Crawford",1040619673,40.8485244,-82.9247827,"wetlands",0.00113035077170185,2006
39035,"Cuyahoga",1184000466,41.760392,-81.7242168,"agr",0.00683042048354911,2006
39035,"Cuyahoga",1184000466,41.760392,-81.7242168,"forest",0.175872305740171,2006
39035,"Cuyahoga",1184000466,41.760392,-81.7242168,"grass_shrub",0.0115401117050125,2006
39035,"Cuyahoga",1184000466,41.760392,-81.7242168,"urb",0.786530595872632,2006
39035,"Cuyahoga",1184000466,41.760392,-81.7242168,"wetlands",0.0190987252470126,2006
39037,"Darke",1549120990,40.1315416,-84.6212483,"agr",0.856190244828281,2006
39037,"Darke",1549120990,40.1315416,-84.6212483,"forest",0.0503442085548209,2006
39037,"Darke",1549120990,40.1315416,-84.6212483,"grass_shrub",0.0135369376223026,2006
39037,"Darke",1549120990,40.1315416,-84.6212483,"urb",0.0789558836314606,2006
39037,"Darke",1549120990,40.1315416,-84.6212483,"wetlands",0.0013292353667151,2006
39039,"Defiance",1065671182,41.3216789,-84.4864334,"agr",0.793334628682668,2006
39039,"Defiance",1065671182,41.3216789,-84.4864334,"forest",0.0782225964353272,2006
39039,"Defiance",1065671182,41.3216789,-84.4864334,"grass_shrub",0.00425463363931097,2006
39039,"Defiance",1065671182,41.3216789,-84.4864334,"urb",0.0897315577764407,2006
39039,"Defiance",1065671182,41.3216789,-84.4864334,"wetlands",0.0301785099445767,2006
39041,"Delaware",1147866798,40.2789411,-83.0074622,"agr",0.611191944544329,2006
39041,"Delaware",1147866798,40.2789411,-83.0074622,"forest",0.190156305982377,2006
39041,"Delaware",1147866798,40.2789411,-83.0074622,"grass_shrub",0.0102411277129879,2006
39041,"Delaware",1147866798,40.2789411,-83.0074622,"urb",0.183424540361208,2006
39041,"Delaware",1147866798,40.2789411,-83.0074622,"wetlands",0.00244777221864556,2006
39043,"Erie",651627581,41.5540061,-82.5258973,"agr",0.584199183010977,2006
39043,"Erie",651627581,41.5540061,-82.5258973,"forest",0.177250489249077,2006
39043,"Erie",651627581,41.5540061,-82.5258973,"grass_shrub",0.00457838515073899,2006
39043,"Erie",651627581,41.5540061,-82.5258973,"urb",0.203259584017921,2006
39043,"Erie",651627581,41.5540061,-82.5258973,"wetlands",0.0245064452834729,2006
39045,"Fairfield",1306416977,39.7526407,-82.6275691,"agr",0.60247617654424,2006
39045,"Fairfield",1306416977,39.7526407,-82.6275691,"forest",0.257385772959422,2006
39045,"Fairfield",1306416977,39.7526407,-82.6275691,"grass_shrub",0.00836243361763277,2006
39045,"Fairfield",1306416977,39.7526407,-82.6275691,"urb",0.128708730945747,2006
39045,"Fairfield",1306416977,39.7526407,-82.6275691,"wetlands",0.00262811469241857,2006
39047,"Fayette",1052458603,39.5552748,-83.4619451,"agr",0.87967244009034,2006
39047,"Fayette",1052458603,39.5552748,-83.4619451,"forest",0.0486585752362507,2006
39047,"Fayette",1052458603,39.5552748,-83.4619451,"grass_shrub",0.00325028987000666,2006
39047,"Fayette",1052458603,39.5552748,-83.4619451,"urb",0.066526190819989,2006
39047,"Fayette",1052458603,39.5552748,-83.4619451,"wetlands",0.000545562993176598,2006
39049,"Franklin",1378342340,39.9693838,-83.0072731,"agr",0.263063774343782,2006
39049,"Franklin",1378342340,39.9693838,-83.0072731,"forest",0.0992175447711899,2006
39049,"Franklin",1378342340,39.9693838,-83.0072731,"grass_shrub",0.00786597191180629,2006
39049,"Franklin",1378342340,39.9693838,-83.0072731,"urb",0.627564437571665,2006
39049,"Franklin",1378342340,39.9693838,-83.0072731,"wetlands",0.00229900283070224,2006
39051,"Fulton",1050090668,41.5972639,-84.1242667,"agr",0.83567746394582,2006
39051,"Fulton",1050090668,41.5972639,-84.1242667,"forest",0.0579445962322545,2006
39051,"Fulton",1050090668,41.5972639,-84.1242667,"grass_shrub",0.00565904701851171,2006
39051,"Fulton",1050090668,41.5972639,-84.1242667,"urb",0.09038619956282,2006
39051,"Fulton",1050090668,41.5972639,-84.1242667,"wetlands",0.0110635526218337,2006
39053,"Gallia",1208307625,38.8170456,-82.3017463,"agr",0.272337778269578,2006
39053,"Gallia",1208307625,38.8170456,-82.3017463,"forest",0.60658861878473,2006
39053,"Gallia",1208307625,38.8170456,-82.3017463,"grass_shrub",0.044193078319145,2006
39053,"Gallia",1208307625,38.8170456,-82.3017463,"urb",0.0742398132851447,2006
39053,"Gallia",1208307625,38.8170456,-82.3017463,"wetlands",0.000810362847797717,2006
39055,"Geauga",1036429354,41.4993217,-81.1735054,"agr",0.251424169702444,2006
39055,"Geauga",1036429354,41.4993217,-81.1735054,"forest",0.486566053038034,2006
39055,"Geauga",1036429354,41.4993217,-81.1735054,"grass_shrub",0.0716356342811739,2006
39055,"Geauga",1036429354,41.4993217,-81.1735054,"urb",0.167913954542025,2006
39055,"Geauga",1036429354,41.4993217,-81.1735054,"wetlands",0.0195576735022471,2006
39057,"Greene",1071562187,39.6874785,-83.8948943,"agr",0.649513503812035,2006
39057,"Greene",1071562187,39.6874785,-83.8948943,"forest",0.114412533582726,2006
39057,"Greene",1071562187,39.6874785,-83.8948943,"grass_shrub",0.00817694309469799,2006
39057,"Greene",1071562187,39.6874785,-83.8948943,"urb",0.224150368596729,2006
39057,"Greene",1071562187,39.6874785,-83.8948943,"wetlands",0.0026254235942919,2006
39059,"Guernsey",1352631005,40.0566648,-81.497875,"agr",0.239023790277045,2006
39059,"Guernsey",1352631005,40.0566648,-81.497875,"forest",0.636386553253413,2006
39059,"Guernsey",1352631005,40.0566648,-81.497875,"grass_shrub",0.0216065274643469,2006
39059,"Guernsey",1352631005,40.0566648,-81.497875,"urb",0.0941973804364223,2006
39059,"Guernsey",1352631005,40.0566648,-81.497875,"wetlands",0.00290424623951082,2006
39061,"Hamilton",1051304316,39.1969272,-84.5441868,"agr",0.0887772276343471,2006
39061,"Hamilton",1051304316,39.1969272,-84.5441868,"forest",0.329954948939556,2006
39061,"Hamilton",1051304316,39.1969272,-84.5441868,"grass_shrub",0.0173029259032566,2006
39061,"Hamilton",1051304316,39.1969272,-84.5441868,"urb",0.558431987051577,2006
39061,"Hamilton",1051304316,39.1969272,-84.5441868,"wetlands",0.0037495950651229,2006
39063,"Hancock",1376210269,41.0004711,-83.6660335,"agr",0.808462778290524,2006
39063,"Hancock",1376210269,41.0004711,-83.6660335,"forest",0.0589099748734464,2006
39063,"Hancock",1376210269,41.0004711,-83.6660335,"grass_shrub",0.0136257477710903,2006
39063,"Hancock",1376210269,41.0004711,-83.6660335,"urb",0.113545064299608,2006
39063,"Hancock",1376210269,41.0004711,-83.6660335,"wetlands",0.00289046866712513,2006
39065,"Hardin",1218342697,40.6604152,-83.6640773,"agr",0.843021817320972,2006
39065,"Hardin",1218342697,40.6604152,-83.6640773,"forest",0.0693156524921408,2006
39065,"Hardin",1218342697,40.6604152,-83.6640773,"grass_shrub",0.014441376510309,2006
39065,"Hardin",1218342697,40.6604152,-83.6640773,"urb",0.0705913689746627,2006
39065,"Hardin",1218342697,40.6604152,-83.6640773,"wetlands",0.00152317740993642,2006
39067,"Harrison",1042034864,40.2923175,-81.0915651,"agr",0.246395637773501,2006
39067,"Harrison",1042034864,40.2923175,-81.0915651,"forest",0.64232385246058,2006
39067,"Harrison",1042034864,40.2923175,-81.0915651,"grass_shrub",0.0251627697465437,2006
39067,"Harrison",1042034864,40.2923175,-81.0915651,"urb",0.0724266302023393,2006
39067,"Harrison",1042034864,40.2923175,-81.0915651,"wetlands",0.00276889788252683,2006
39069,"Henry",1077461430,41.3315843,-84.0688996,"agr",0.867826695272192,2006
39069,"Henry",1077461430,41.3315843,-84.0688996,"forest",0.0400661330524327,2006
39069,"Henry",1077461430,41.3315843,-84.0688996,"grass_shrub",0.00562636491496803,2006
39069,"Henry",1077461430,41.3315843,-84.0688996,"urb",0.0815305046541017,2006
39069,"Henry",1077461430,41.3315843,-84.0688996,"wetlands",0.00338450573566664,2006
39071,"Highland",1432480000,39.1844221,-83.601359,"agr",0.607583063333128,2006
39071,"Highland",1432480000,39.1844221,-83.601359,"forest",0.300964301539004,2006
39071,"Highland",1432480000,39.1844221,-83.601359,"grass_shrub",0.0264685284542156,2006
39071,"Highland",1432480000,39.1844221,-83.601359,"urb",0.062185869065722,2006
39071,"Highland",1432480000,39.1844221,-83.601359,"wetlands",0.000254450711480389,2006
39073,"Hocking",1091228737,39.4903425,-82.4834447,"agr",0.126815102199702,2006
39073,"Hocking",1091228737,39.4903425,-82.4834447,"forest",0.797879554091371,2006
39073,"Hocking",1091228737,39.4903425,-82.4834447,"grass_shrub",0.0108618776686854,2006
39073,"Hocking",1091228737,39.4903425,-82.4834447,"urb",0.0643729138797446,2006
39073,"Hocking",1091228737,39.4903425,-82.4834447,"wetlands",0.000539382535711487,2006
39075,"Holmes",1094355661,40.5653086,-81.9298686,"agr",0.529301908098956,2006
39075,"Holmes",1094355661,40.5653086,-81.9298686,"forest",0.377800816125019,2006
39075,"Holmes",1094355661,40.5653086,-81.9298686,"grass_shrub",0.010391691491104,2006
39075,"Holmes",1094355661,40.5653086,-81.9298686,"urb",0.074493526325355,2006
39075,"Holmes",1094355661,40.5653086,-81.9298686,"wetlands",0.00527068302995297,2006
39077,"Huron",1272965315,41.1450798,-82.594641,"agr",0.72805952110946,2006
39077,"Huron",1272965315,41.1450798,-82.594641,"forest",0.171512067390366,2006
39077,"Huron",1272965315,41.1450798,-82.594641,"grass_shrub",0.0020771259789646,2006
39077,"Huron",1272965315,41.1450798,-82.594641,"urb",0.0898919040072807,2006
39077,"Huron",1272965315,41.1450798,-82.594641,"wetlands",0.00682807444004087,2006
39079,"Jackson",1088581998,39.0134773,-82.614142,"agr",0.226253129492737,2006
39079,"Jackson",1088581998,39.0134773,-82.614142,"forest",0.629932637320005,2006
39079,"Jackson",1088581998,39.0134773,-82.614142,"grass_shrub",0.0568786963895898,2006
39079,"Jackson",1088581998,39.0134773,-82.614142,"urb",0.0802094123239149,2006
39079,"Jackson",1088581998,39.0134773,-82.614142,"wetlands",0.000329882549268073,2006
39081,"Jefferson",1057330552,40.3993836,-80.7635272,"agr",0.193038145753428,2006
