"","GEOID","reclass","YEAR","pix"
"5905","39035","2",1995,965607.333333333
"5906","39035","2",1996,971564.111111111
"5907","39035","2",1997,977520.888888889
"5908","39035","2",1998,983477.666666667
"5909","39035","2",1999,989434.444444444
"5910","39035","2",2000,995391.222222222
"5911","39035","2",2001,1001348
"5912","39035","2",2002,1005174
"5913","39035","2",2003,1009000
"5914","39035","2",2004,1012826
"5915","39035","2",2005,1016652
"5916","39035","2",2006,1020478
"5917","39035","2",2007,1022065.2
"5918","39035","2",2008,1023652.4
"5919","39035","2",2009,1025239.6
"5920","39035","2",2010,1026826.8
"5921","39035","2",2011,1028414
"5922","39035","2",2012,1030001.2
"5923","39035","3",1992,1215
"5924","39035","3",1993,1227.77777777778
"5925","39035","3",1994,1240.55555555556
"5926","39035","3",1995,1253.33333333333
"5927","39035","3",1996,1266.11111111111
"5928","39035","3",1997,1278.88888888889
"5929","39035","3",1998,1291.66666666667
"5930","39035","3",1999,1304.44444444444
"5931","39035","3",2000,1317.22222222222
"5932","39035","3",2001,1330
"5933","39035","3",2002,1356.4
"5934","39035","3",2003,1382.8
"5935","39035","3",2004,1409.2
"5936","39035","3",2005,1435.6
"5937","39035","3",2006,1462
"5938","39035","3",2007,1440.2
"5939","39035","3",2008,1418.4
"5940","39035","3",2009,1396.6
"5941","39035","3",2010,1374.8
"5942","39035","3",2011,1353
"5943","39035","3",2012,1331.2
"5944","39035","4",1992,288736
"5945","39035","4",1993,284061.888888889
"5946","39035","4",1994,279387.777777778
"5947","39035","4",1995,274713.666666667
"5948","39035","4",1996,270039.555555556
"5949","39035","4",1997,265365.444444444
"5950","39035","4",1998,260691.333333333
"5951","39035","4",1999,256017.222222222
"5952","39035","4",2000,251343.111111111
"5953","39035","4",2001,246669
"5954","39035","4",2002,243944.8
"5955","39035","4",2003,241220.6
"5956","39035","4",2004,238496.4
"5957","39035","4",2005,235772.2
"5958","39035","4",2006,233048
"5959","39035","4",2007,231951
"5960","39035","4",2008,230854
"5961","39035","4",2009,229757
"5962","39035","4",2010,228660
"5963","39035","4",2011,227563
"5964","39035","4",2012,226466
"5965","39035","5",1992,19873
"5966","39035","5",1993,20170.8888888889
"5967","39035","5",1994,20468.7777777778
"5968","39035","5",1995,20766.6666666667
"5969","39035","5",1996,21064.5555555556
"5970","39035","5",1997,21362.4444444444
"5971","39035","5",1998,21660.3333333333
"5972","39035","5",1999,21958.2222222222
"5973","39035","5",2000,22256.1111111111
"5974","39035","5",2001,22554
"5975","39035","5",2002,22286.8
"5976","39035","5",2003,22019.6
"5977","39035","5",2004,21752.4
"5978","39035","5",2005,21485.2
"5979","39035","5",2006,21218
"5980","39035","5",2007,21061.6
"5981","39035","5",2008,20905.2
"5982","39035","5",2009,20748.8
"5983","39035","5",2010,20592.4
"5984","39035","5",2011,20436
"5985","39035","5",2012,20279.6
"5986","39035","6",1992,31882
"5987","39035","6",1993,30164.7777777778
"5988","39035","6",1994,28447.5555555556
"5989","39035","6",1995,26730.3333333333
"5990","39035","6",1996,25013.1111111111
"5991","39035","6",1997,23295.8888888889
"5992","39035","6",1998,21578.6666666667
"5993","39035","6",1999,19861.4444444444
"5994","39035","6",2000,18144.2222222222
"5995","39035","6",2001,16427
"5996","39035","6",2002,15998
"5997","39035","6",2003,15569
"5998","39035","6",2004,15140
"5999","39035","6",2005,14711
"6000","39035","6",2006,14282
"6001","39035","6",2007,14122.6
"6002","39035","6",2008,13963.2
"6003","39035","6",2009,13803.8
"6004","39035","6",2010,13644.4
"6005","39035","6",2011,13485
"6006","39035","6",2012,13325.6
"6007","39035","7",1992,26856
"6008","39035","7",1993,26893.7777777778
"6009","39035","7",1994,26931.5555555556
"6010","39035","7",1995,26969.3333333333
"6011","39035","7",1996,27007.1111111111
"6012","39035","7",1997,27044.8888888889
"6013","39035","7",1998,27082.6666666667
"6014","39035","7",1999,27120.4444444444
"6015","39035","7",2000,27158.2222222222
"6016","39035","7",2001,27196
"6017","39035","7",2002,26789.2
"6018","39035","7",2003,26382.4
"6019","39035","7",2004,25975.6
"6020","39035","7",2005,25568.8
"6021","39035","7",2006,25162
"6022","39035","7",2007,25016
"6023","39035","7",2008,24870
"6024","39035","7",2009,24724
"6025","39035","7",2010,24578
"6026","39035","7",2011,24432
"6027","39035","7",2012,24286
"6028","39037","1",1992,2598
"6029","39037","1",1993,2640
"6030","39037","1",1994,2682
"6031","39037","1",1995,2724
"6032","39037","1",1996,2766
"6033","39037","1",1997,2808
"6034","39037","1",1998,2850
"6035","39037","1",1999,2892
"6036","39037","1",2000,2934
"6037","39037","1",2001,2976
"6038","39037","1",2002,2968.8
"6039","39037","1",2003,2961.6
"6040","39037","1",2004,2954.4
"6041","39037","1",2005,2947.2
"6042","39037","1",2006,2940
"6043","39037","1",2007,2939.2
"6044","39037","1",2008,2938.4
"6045","39037","1",2009,2937.6
"6046","39037","1",2010,2936.8
"6047","39037","1",2011,2936
"6048","39037","1",2012,2935.2
"6049","39037","2",1992,134507
"6050","39037","2",1993,134587.444444444
"6051","39037","2",1994,134667.888888889
"6052","39037","2",1995,134748.333333333
"6053","39037","2",1996,134828.777777778
"6054","39037","2",1997,134909.222222222
"6055","39037","2",1998,134989.666666667
"6056","39037","2",1999,135070.111111111
"6057","39037","2",2000,135150.555555556
"6058","39037","2",2001,135231
"6059","39037","2",2002,135507.6
"6060","39037","2",2003,135784.2
"6061","39037","2",2004,136060.8
"6062","39037","2",2005,136337.4
"6063","39037","2",2006,136614
"6064","39037","2",2007,136928.6
"6065","39037","2",2008,137243.2
"6066","39037","2",2009,137557.8
"6067","39037","2",2010,137872.4
"6068","39037","2",2011,138187
"6069","39037","2",2012,138501.6
"6070","39037","3",1992,249
"6071","39037","3",1993,262.888888888889
"6072","39037","3",1994,276.777777777778
"6073","39037","3",1995,290.666666666667
"6074","39037","3",1996,304.555555555556
"6075","39037","3",1997,318.444444444444
"6076","39037","3",1998,332.333333333333
"6077","39037","3",1999,346.222222222222
"6078","39037","3",2000,360.111111111111
"6079","39037","3",2001,374
"6080","39037","3",2002,450.2
"6081","39037","3",2003,526.4
"6082","39037","3",2004,602.6
"6083","39037","3",2005,678.8
"6084","39037","3",2006,755
"6085","39037","3",2007,755
"6086","39037","3",2008,755
"6087","39037","3",2009,755
"6088","39037","3",2010,755
"6089","39037","3",2011,755
"6090","39037","3",2012,755
"6091","39037","4",1992,86678
"6092","39037","4",1993,86676.6666666667
"6093","39037","4",1994,86675.3333333333
"6094","39037","4",1995,86674
"6095","39037","4",1996,86672.6666666667
"6096","39037","4",1997,86671.3333333333
"6097","39037","4",1998,86670
"6098","39037","4",1999,86668.6666666667
"6099","39037","4",2000,86667.3333333333
"6100","39037","4",2001,86666
"6101","39037","4",2002,86663.2
"6102","39037","4",2003,86660.4
"6103","39037","4",2004,86657.6
"6104","39037","4",2005,86654.8
"6105","39037","4",2006,86652
"6106","39037","4",2007,86612.2
"6107","39037","4",2008,86572.4
"6108","39037","4",2009,86532.6
"6109","39037","4",2010,86492.8
"6110","39037","4",2011,86453
"6111","39037","4",2012,86413.2
"6112","39037","5",1992,23149
"6113","39037","5",1993,23160.5555555556
"6114","39037","5",1994,23172.1111111111
"6115","39037","5",1995,23183.6666666667
"6116","39037","5",1996,23195.2222222222
"6117","39037","5",1997,23206.7777777778
"6118","39037","5",1998,23218.3333333333
"6119","39037","5",1999,23229.8888888889
"6120","39037","5",2000,23241.4444444444
"6121","39037","5",2001,23253
"6122","39037","5",2002,23228.2
"6123","39037","5",2003,23203.4
"6124","39037","5",2004,23178.6
"6125","39037","5",2005,23153.8
"6126","39037","5",2006,23129
"6127","39037","5",2007,23153.6
"6128","39037","5",2008,23178.2
"6129","39037","5",2009,23202.8
"6130","39037","5",2010,23227.4
"6131","39037","5",2011,23252
"6132","39037","5",2012,23276.6
"6133","39037","6",1992,1476644
"6134","39037","6",1993,1476481.44444444
"6135","39037","6",1994,1476318.88888889
"6136","39037","6",1995,1476156.33333333
"6137","39037","6",1996,1475993.77777778
"6138","39037","6",1997,1475831.22222222
"6139","39037","6",1998,1475668.66666667
"6140","39037","6",1999,1475506.11111111
"6141","39037","6",2000,1475343.55555556
"6142","39037","6",2001,1475181
"6143","39037","6",2002,1474864
"6144","39037","6",2003,1474547
"6145","39037","6",2004,1474230
"6146","39037","6",2005,1473913
"6147","39037","6",2006,1473596
"6148","39037","6",2007,1473294.4
"6149","39037","6",2008,1472992.8
"6150","39037","6",2009,1472691.2
"6151","39037","6",2010,1472389.6
"6152","39037","6",2011,1472088
"6153","39037","6",2012,1471786.4
"6154","39037","7",1992,2143
"6155","39037","7",1993,2159
"6156","39037","7",1994,2175
"6157","39037","7",1995,2191
"6158","39037","7",1996,2207
"6159","39037","7",1997,2223
"6160","39037","7",1998,2239
"6161","39037","7",1999,2255
"6162","39037","7",2000,2271
"6163","39037","7",2001,2287
"6164","39037","7",2002,2286
"6165","39037","7",2003,2285
"6166","39037","7",2004,2284
"6167","39037","7",2005,2283
"6168","39037","7",2006,2282
"6169","39037","7",2007,2285
"6170","39037","7",2008,2288
"6171","39037","7",2009,2291
"6172","39037","7",2010,2294
"6173","39037","7",2011,2297
"6174","39037","7",2012,2300
"6175","39039","1",1992,11601
"6176","39039","1",1993,11633.3333333333
"6177","39039","1",1994,11665.6666666667
"6178","39039","1",1995,11698
"6179","39039","1",1996,11730.3333333333
"6180","39039","1",1997,11762.6666666667
"6181","39039","1",1998,11795
"6182","39039","1",1999,11827.3333333333
"6183","39039","1",2000,11859.6666666667
"6184","39039","1",2001,11892
"6185","39039","1",2002,11923
"6186","39039","1",2003,11954
"6187","39039","1",2004,11985
"6188","39039","1",2005,12016
"6189","39039","1",2006,12047
"6190","39039","1",2007,12123.4
"6191","39039","1",2008,12199.8
"6192","39039","1",2009,12276.2
"6193","39039","1",2010,12352.6
"6194","39039","1",2011,12429
"6195","39039","1",2012,12505.4
"6196","39039","2",1992,99370
"6197","39039","2",1993,99468.4444444444
"6198","39039","2",1994,99566.8888888889
"6199","39039","2",1995,99665.3333333333
"6200","39039","2",1996,99763.7777777778
"6201","39039","2",1997,99862.2222222222
"6202","39039","2",1998,99960.6666666667
"6203","39039","2",1999,100059.111111111
"6204","39039","2",2000,100157.555555556
"6205","39039","2",2001,100256
"6206","39039","2",2002,100351.2
"6207","39039","2",2003,100446.4
"6208","39039","2",2004,100541.6
"6209","39039","2",2005,100636.8
"6210","39039","2",2006,100732
"6211","39039","2",2007,100843.8
"6212","39039","2",2008,100955.6
"6213","39039","2",2009,101067.4
"6214","39039","2",2010,101179.2
"6215","39039","2",2011,101291
"6216","39039","2",2012,101402.8
"6217","39039","3",1992,4280
"6218","39039","3",1993,4293.11111111111
"6219","39039","3",1994,4306.22222222222
"6220","39039","3",1995,4319.33333333333
"6221","39039","3",1996,4332.44444444444
"6222","39039","3",1997,4345.55555555556
"6223","39039","3",1998,4358.66666666667
"6224","39039","3",1999,4371.77777777778
"6225","39039","3",2000,4384.88888888889
"6226","39039","3",2001,4398
"6227","39039","3",2002,4411
"6228","39039","3",2003,4424
"6229","39039","3",2004,4437
"6230","39039","3",2005,4450
"6231","39039","3",2006,4463
"6232","39039","3",2007,4467
"6233","39039","3",2008,4471
"6234","39039","3",2009,4475
"6235","39039","3",2010,4479
"6236","39039","3",2011,4483
"6237","39039","3",2012,4487
"6238","39039","4",1992,93553
"6239","39039","4",1993,93568.4444444444
"6240","39039","4",1994,93583.8888888889
"6241","39039","4",1995,93599.3333333333
"6242","39039","4",1996,93614.7777777778
"6243","39039","4",1997,93630.2222222222
"6244","39039","4",1998,93645.6666666667
"6245","39039","4",1999,93661.1111111111
"6246","39039","4",2000,93676.5555555556
"6247","39039","4",2001,93692
"6248","39039","4",2002,93688
"6249","39039","4",2003,93684
"6250","39039","4",2004,93680
"6251","39039","4",2005,93676
"6252","39039","4",2006,93672
"6253","39039","4",2007,93609
"6254","39039","4",2008,93546
"6255","39039","4",2009,93483
"6256","39039","4",2010,93420
"6257","39039","4",2011,93357
"6258","39039","4",2012,93294
"6259","39039","5",1992,0
"6260","39039","5",1993,572.333333333333
"6261","39039","5",1994,1144.66666666667
"6262","39039","5",1995,1717
"6263","39039","5",1996,2289.33333333333
"6264","39039","5",1997,2861.66666666667
"6265","39039","5",1998,3434
"6266","39039","5",1999,4006.33333333333
"6267","39039","5",2000,4578.66666666667
"6268","39039","5",2001,5151
"6269","39039","5",2002,5148.8
"6270","39039","5",2003,5146.6
"6271","39039","5",2004,5144.4
"6272","39039","5",2005,5142.2
"6273","39039","5",2006,5140
"6274","39039","5",2007,5156
"6275","39039","5",2008,5172
"6276","39039","5",2009,5188
"6277","39039","5",2010,5204
"6278","39039","5",2011,5220
"6279","39039","5",2012,5236
"6280","39039","6",1992,942200
"6281","39039","6",1993,942032
"6282","39039","6",1994,941864
"6283","39039","6",1995,941696
"6284","39039","6",1996,941528
"6285","39039","6",1997,941360
"6286","39039","6",1998,941192
"6287","39039","6",1999,941024
"6288","39039","6",2000,940856
"6289","39039","6",2001,940688
"6290","39039","6",2002,940564
"6291","39039","6",2003,940440
"6292","39039","6",2004,940316
"6293","39039","6",2005,940192
"6294","39039","6",2006,940068
"6295","39039","6",2007,939917.2
"6296","39039","6",2008,939766.4
"6297","39039","6",2009,939615.6
"6298","39039","6",2010,939464.8
"6299","39039","6",2011,939314
"6300","39039","6",2012,939163.2
"6301","39039","7",1992,35782
"6302","39039","7",1993,35790.6666666667
"6303","39039","7",1994,35799.3333333333
"6304","39039","7",1995,35808
"6305","39039","7",1996,35816.6666666667
"6306","39039","7",1997,35825.3333333333
"6307","39039","7",1998,35834
"6308","39039","7",1999,35842.6666666667
"6309","39039","7",2000,35851.3333333333
"6310","39039","7",2001,35860
"6311","39039","7",2002,35851
"6312","39039","7",2003,35842
"6313","39039","7",2004,35833
"6314","39039","7",2005,35824
"6315","39039","7",2006,35815
"6316","39039","7",2007,35820.6
"6317","39039","7",2008,35826.2
"6318","39039","7",2009,35831.8
"6319","39039","7",2010,35837.4
"6320","39039","7",2011,35843
"6321","39039","7",2012,35848.6
"6322","39041","1",1992,40399
"6323","39041","1",1993,40576
"6324","39041","1",1994,40753
"6325","39041","1",1995,40930
"6326","39041","1",1996,41107
"6327","39041","1",1997,41284
"6328","39041","1",1998,41461
"6329","39041","1",1999,41638
"6330","39041","1",2000,41815
"6331","39041","1",2001,41992
"6332","39041","1",2002,42058
"6333","39041","1",2003,42124
"6334","39041","1",2004,42190
"6335","39041","1",2005,42256
"6336","39041","1",2006,42322
"6337","39041","1",2007,42336.2
"6338","39041","1",2008,42350.4
"6339","39041","1",2009,42364.6
"6340","39041","1",2010,42378.8
"6341","39041","1",2011,42393
"6342","39041","1",2012,42407.2
"6343","39041","2",1992,202831
"6344","39041","2",1993,204555.888888889
"6345","39041","2",1994,206280.777777778
"6346","39041","2",1995,208005.666666667
"6347","39041","2",1996,209730.555555556
"6348","39041","2",1997,211455.444444444
"6349","39041","2",1998,213180.333333333
"6350","39041","2",1999,214905.222222222
"6351","39041","2",2000,216630.111111111
"6352","39041","2",2001,218355
"6353","39041","2",2002,222052.2
"6354","39041","2",2003,225749.4
"6355","39041","2",2004,229446.6
"6356","39041","2",2005,233143.8
"6357","39041","2",2006,236841
"6358","39041","2",2007,240763.4
"6359","39041","2",2008,244685.8
"6360","39041","2",2009,248608.2
"6361","39041","2",2010,252530.6
"6362","39041","2",2011,256453
"6363","39041","2",2012,260375.4
"6364","39041","3",1992,2024
"6365","39041","3",1993,2010.11111111111
"6366","39041","3",1994,1996.22222222222
"6367","39041","3",1995,1982.33333333333
"6368","39041","3",1996,1968.44444444444
"6369","39041","3",1997,1954.55555555556
"6370","39041","3",1998,1940.66666666667
"6371","39041","3",1999,1926.77777777778
"6372","39041","3",2000,1912.88888888889
"6373","39041","3",2001,1899
"6374","39041","3",2002,1872.8
"6375","39041","3",2003,1846.6
"6376","39041","3",2004,1820.4
"6377","39041","3",2005,1794.2
"6378","39041","3",2006,1768
"6379","39041","3",2007,1831.2
"6380","39041","3",2008,1894.4
"6381","39041","3",2009,1957.6
"6382","39041","3",2010,2020.8
"6383","39041","3",2011,2084
"6384","39041","3",2012,2147.2
"6385","39041","4",1992,238297
"6386","39041","4",1993,239447.111111111
"6387","39041","4",1994,240597.222222222
"6388","39041","4",1995,241747.333333333
"6389","39041","4",1996,242897.444444444
"6390","39041","4",1997,244047.555555556
"6391","39041","4",1998,245197.666666667
"6392","39041","4",1999,246347.777777778
"6393","39041","4",2000,247497.888888889
"6394","39041","4",2001,248648
"6395","39041","4",2002,247422.8
"6396","39041","4",2003,246197.6
"6397","39041","4",2004,244972.4
"6398","39041","4",2005,243747.2
"6399","39041","4",2006,242522
"6400","39041","4",2007,241740.4
"6401","39041","4",2008,240958.8
"6402","39041","4",2009,240177.2
"6403","39041","4",2010,239395.6
"6404","39041","4",2011,238614
"6405","39041","4",2012,237832.4
"6406","39041","5",1992,13239
"6407","39041","5",1993,13280.5555555556
"6408","39041","5",1994,13322.1111111111
"6409","39041","5",1995,13363.6666666667
"6410","39041","5",1996,13405.2222222222
"6411","39041","5",1997,13446.7777777778
"6412","39041","5",1998,13488.3333333333
"6413","39041","5",1999,13529.8888888889
"6414","39041","5",2000,13571.4444444444
"6415","39041","5",2001,13613
"6416","39041","5",2002,13481
"6417","39041","5",2003,13349
"6418","39041","5",2004,13217
"6419","39041","5",2005,13085
"6420","39041","5",2006,12953
"6421","39041","5",2007,12880.8
"6422","39041","5",2008,12808.6
"6423","39041","5",2009,12736.4
"6424","39041","5",2010,12664.2
"6425","39041","5",2011,12592
"6426","39041","5",2012,12519.8
"6427","39041","6",1992,816122
"6428","39041","6",1993,813040.555555556
"6429","39041","6",1994,809959.111111111
"6430","39041","6",1995,806877.666666667
"6431","39041","6",1996,803796.222222222
"6432","39041","6",1997,800714.777777778
"6433","39041","6",1998,797633.333333333
"6434","39041","6",1999,794551.888888889
"6435","39041","6",2000,791470.444444444
"6436","39041","6",2001,788389
"6437","39041","6",2002,786017.8
"6438","39041","6",2003,783646.6
"6439","39041","6",2004,781275.4
"6440","39041","6",2005,778904.2
"6441","39041","6",2006,776533
"6442","39041","6",2007,773388.2
"6443","39041","6",2008,770243.4
"6444","39041","6",2009,767098.6
"6445","39041","6",2010,763953.8
"6446","39041","6",2011,760809
"6447","39041","6",2012,757664.2
"6448","39041","7",1992,3165
"6449","39041","7",1993,3166.77777777778
"6450","39041","7",1994,3168.55555555556
"6451","39041","7",1995,3170.33333333333
"6452","39041","7",1996,3172.11111111111
"6453","39041","7",1997,3173.88888888889
"6454","39041","7",1998,3175.66666666667
"6455","39041","7",1999,3177.44444444444
"6456","39041","7",2000,3179.22222222222
"6457","39041","7",2001,3181
"6458","39041","7",2002,3172.4
"6459","39041","7",2003,3163.8
"6460","39041","7",2004,3155.2
"6461","39041","7",2005,3146.6
"6462","39041","7",2006,3138
"6463","39041","7",2007,3136.8
"6464","39041","7",2008,3135.6
"6465","39041","7",2009,3134.4
"6466","39041","7",2010,3133.2
"6467","39041","7",2011,3132
"6468","39041","7",2012,3130.8
"6469","39043","1",1992,1077197
"6470","39043","1",1993,1077053.22222222
"6471","39043","1",1994,1076909.44444444
"6472","39043","1",1995,1076765.66666667
"6473","39043","1",1996,1076621.88888889
"6474","39043","1",1997,1076478.11111111
"6475","39043","1",1998,1076334.33333333
"6476","39043","1",1999,1076190.55555556
"6477","39043","1",2000,1076046.77777778
"6478","39043","1",2001,1075903
"6479","39043","1",2002,1075913
"6480","39043","1",2003,1075923
"6481","39043","1",2004,1075933
"6482","39043","1",2005,1075943
"6483","39043","1",2006,1075953
"6484","39043","1",2007,1075950.6
"6485","39043","1",2008,1075948.2
"6486","39043","1",2009,1075945.8
"6487","39043","1",2010,1075943.4
"6488","39043","1",2011,1075941
"6489","39043","1",2012,1075938.6
"6490","39043","2",1992,131711
"6491","39043","2",1993,132317.777777778
"6492","39043","2",1994,132924.555555556
"6493","39043","2",1995,133531.333333333
"6494","39043","2",1996,134138.111111111
"6495","39043","2",1997,134744.888888889
"6496","39043","2",1998,135351.666666667
"6497","39043","2",1999,135958.444444444
"6498","39043","2",2000,136565.222222222
"6499","39043","2",2001,137172
"6500","39043","2",2002,137836
"6501","39043","2",2003,138500
"6502","39043","2",2004,139164
"6503","39043","2",2005,139828
"6504","39043","2",2006,140492
"6505","39043","2",2007,141023.6
"6506","39043","2",2008,141555.2
"6507","39043","2",2009,142086.8
"6508","39043","2",2010,142618.4
"6509","39043","2",2011,143150
"6510","39043","2",2012,143681.6
"6511","39043","3",1992,12778
"6512","39043","3",1993,12834.5555555556
"6513","39043","3",1994,12891.1111111111
"6514","39043","3",1995,12947.6666666667
"6515","39043","3",1996,13004.2222222222
"6516","39043","3",1997,13060.7777777778
"6517","39043","3",1998,13117.3333333333
"6518","39043","3",1999,13173.8888888889
"6519","39043","3",2000,13230.4444444444
"6520","39043","3",2001,13287
"6521","39043","3",2002,13317.6
"6522","39043","3",2003,13348.2
"6523","39043","3",2004,13378.8
"6524","39043","3",2005,13409.4
"6525","39043","3",2006,13440
"6526","39043","3",2007,13410.6
"6527","39043","3",2008,13381.2
"6528","39043","3",2009,13351.8
"6529","39043","3",2010,13322.4
"6530","39043","3",2011,13293
"6531","39043","3",2012,13263.6
"6532","39043","4",1992,149252
"6533","39043","4",1993,147066.333333333
"6534","39043","4",1994,144880.666666667
"6535","39043","4",1995,142695
"6536","39043","4",1996,140509.333333333
"6537","39043","4",1997,138323.666666667
"6538","39043","4",1998,136138
"6539","39043","4",1999,133952.333333333
"6540","39043","4",2000,131766.666666667
"6541","39043","4",2001,129581
"6542","39043","4",2002,129493
"6543","39043","4",2003,129405
"6544","39043","4",2004,129317
"6545","39043","4",2005,129229
"6546","39043","4",2006,129141
"6547","39043","4",2007,128919.2
"6548","39043","4",2008,128697.4
"6549","39043","4",2009,128475.6
"6550","39043","4",2010,128253.8
"6551","39043","4",2011,128032
"6552","39043","4",2012,127810.2
"6553","39043","5",1992,3915
"6554","39043","5",1993,3934.22222222222
"6555","39043","5",1994,3953.44444444444
"6556","39043","5",1995,3972.66666666667
"6557","39043","5",1996,3991.88888888889
"6558","39043","5",1997,4011.11111111111
"6559","39043","5",1998,4030.33333333333
"6560","39043","5",1999,4049.55555555556
"6561","39043","5",2000,4068.77777777778
"6562","39043","5",2001,4088
"6563","39043","5",2002,4084.4
"6564","39043","5",2003,4080.8
"6565","39043","5",2004,4077.2
"6566","39043","5",2005,4073.6
"6567","39043","5",2006,4070
"6568","39043","5",2007,4125
"6569","39043","5",2008,4180
"6570","39043","5",2009,4235
"6571","39043","5",2010,4290
"6572","39043","5",2011,4345
"6573","39043","5",2012,4400
"6574","39043","6",1992,411338
"6575","39043","6",1993,412677.222222222
"6576","39043","6",1994,414016.444444444
"6577","39043","6",1995,415355.666666667
"6578","39043","6",1996,416694.888888889
"6579","39043","6",1997,418034.111111111
"6580","39043","6",1998,419373.333333333
"6581","39043","6",1999,420712.555555556
"6582","39043","6",2000,422051.777777778
"6583","39043","6",2001,423391
"6584","39043","6",2002,422771
"6585","39043","6",2003,422151
"6586","39043","6",2004,421531
"6587","39043","6",2005,420911
"6588","39043","6",2006,420291
"6589","39043","6",2007,419934
"6590","39043","6",2008,419577
"6591","39043","6",2009,419220
"6592","39043","6",2010,418863
"6593","39043","6",2011,418506
"6594","39043","6",2012,418149
"6595","39043","7",1992,15019
"6596","39043","7",1993,15326.6666666667
"6597","39043","7",1994,15634.3333333333
"6598","39043","7",1995,15942
"6599","39043","7",1996,16249.6666666667
"6600","39043","7",1997,16557.3333333333
"6601","39043","7",1998,16865
"6602","39043","7",1999,17172.6666666667
"6603","39043","7",2000,17480.3333333333
"6604","39043","7",2001,17788
"6605","39043","7",2002,17795
"6606","39043","7",2003,17802
"6607","39043","7",2004,17809
"6608","39043","7",2005,17816
"6609","39043","7",2006,17823
"6610","39043","7",2007,17847
"6611","39043","7",2008,17871
"6612","39043","7",2009,17895
"6613","39043","7",2010,17919
"6614","39043","7",2011,17943
"6615","39043","7",2012,17967
"6616","39045","1",1992,11829
"6617","39045","1",1993,11911.7777777778
"6618","39045","1",1994,11994.5555555556
"6619","39045","1",1995,12077.3333333333
"6620","39045","1",1996,12160.1111111111
"6621","39045","1",1997,12242.8888888889
"6622","39045","1",1998,12325.6666666667
"6623","39045","1",1999,12408.4444444444
"6624","39045","1",2000,12491.2222222222
"6625","39045","1",2001,12574
"6626","39045","1",2002,12569.6
"6627","39045","1",2003,12565.2
"6628","39045","1",2004,12560.8
"6629","39045","1",2005,12556.4
"6630","39045","1",2006,12552
"6631","39045","1",2007,12589.6
"6632","39045","1",2008,12627.2
"6633","39045","1",2009,12664.8
"6634","39045","1",2010,12702.4
"6635","39045","1",2011,12740
"6636","39045","1",2012,12777.6
"6637","39045","2",1992,176912
"6638","39045","2",1993,177337.555555556
"6639","39045","2",1994,177763.111111111
"6640","39045","2",1995,178188.666666667
"6641","39045","2",1996,178614.222222222
"6642","39045","2",1997,179039.777777778
"6643","39045","2",1998,179465.333333333
"6644","39045","2",1999,179890.888888889
"6645","39045","2",2000,180316.444444444
"6646","39045","2",2001,180742
"6647","39045","2",2002,182114.4
"6648","39045","2",2003,183486.8
"6649","39045","2",2004,184859.2
"6650","39045","2",2005,186231.6
"6651","39045","2",2006,187604
"6652","39045","2",2007,189257.6
"6653","39045","2",2008,190911.2
"6654","39045","2",2009,192564.8
"6655","39045","2",2010,194218.4
"6656","39045","2",2011,195872
"6657","39045","2",2012,197525.6
"6658","39045","3",1992,175
"6659","39045","3",1993,160.555555555556
"6660","39045","3",1994,146.111111111111
"6661","39045","3",1995,131.666666666667
"6662","39045","3",1996,117.222222222222
"6663","39045","3",1997,102.777777777778
"6664","39045","3",1998,88.3333333333333
"6665","39045","3",1999,73.8888888888889
"6666","39045","3",2000,59.4444444444444
"6667","39045","3",2001,45
"6668","39045","3",2002,49.6
"6669","39045","3",2003,54.2
"6670","39045","3",2004,58.8
"6671","39045","3",2005,63.4
"6672","39045","3",2006,68
"6673","39045","3",2007,107.2
"6674","39045","3",2008,146.4
"6675","39045","3",2009,185.6
"6676","39045","3",2010,224.8
"6677","39045","3",2011,264
"6678","39045","3",2012,303.2
"6679","39045","4",1992,373898
"6680","39045","4",1993,374019.555555556
"6681","39045","4",1994,374141.111111111
"6682","39045","4",1995,374262.666666667
"6683","39045","4",1996,374384.222222222
"6684","39045","4",1997,374505.777777778
"6685","39045","4",1998,374627.333333333
"6686","39045","4",1999,374748.888888889
"6687","39045","4",2000,374870.444444444
"6688","39045","4",2001,374992
"6689","39045","4",2002,374662.6
"6690","39045","4",2003,374333.2
"6691","39045","4",2004,374003.8
"6692","39045","4",2005,373674.4
"6693","39045","4",2006,373345
"6694","39045","4",2007,372952.8
"6695","39045","4",2008,372560.6
"6696","39045","4",2009,372168.4
"6697","39045","4",2010,371776.2
"6698","39045","4",2011,371384
"6699","39045","4",2012,370991.8
"6700","39045","5",1992,11664
"6701","39045","5",1993,11729.2222222222
"6702","39045","5",1994,11794.4444444444
"6703","39045","5",1995,11859.6666666667
"6704","39045","5",1996,11924.8888888889
"6705","39045","5",1997,11990.1111111111
"6706","39045","5",1998,12055.3333333333
"6707","39045","5",1999,12120.5555555556
"6708","39045","5",2000,12185.7777777778
"6709","39045","5",2001,12251
"6710","39045","5",2002,12222
"6711","39045","5",2003,12193
"6712","39045","5",2004,12164
"6713","39045","5",2005,12135
"6714","39045","5",2006,12106
"6715","39045","5",2007,12062.8
"6716","39045","5",2008,12019.6
"6717","39045","5",2009,11976.4
"6718","39045","5",2010,11933.2
"6719","39045","5",2011,11890
"6720","39045","5",2012,11846.8
"6721","39045","6",1992,885287
